round_dt,Date,Time,iButton_Temp,Time_Date,Date.x,Time.x,Object,Size,Month,Season,dt.x,TIMESTAMP,Date.y,Time.y,RECORD,Speed_AVG,Direction_AVG,Direction_StDev,Raw_Speed_AVG,Raw_Direction_AVG,Raw_Direction_StDev,Speed_Max,Temperature_Avg,RH_Avg,Dewpoint_T_Avg,Pressure_Avg,Radiation_Avg,Sunshine,IR_Temp_Avg,IRdetectorT_Avg,Batt_Min,dt.y,ToShade,ToSun,active_sun,distance_from_vtmean_sun,active_shade,distance_from_vtmean_shade,absolute_distance_sun,absolute_distance_shade,Active_location,Active_location_size,active_rock_bush,distance_from_vtmean_rock_bush,absolute_distance_from_vtmean_rock_bush,minimum_absolute_distance_from_vtmean_rock_bush
31/01/2022 9:00,31/01/2022,9:00,23,1/31/22 9:09:00 AM,1/31/22,9:09:00,Bush,Large,1,Winter,31/01/2022 9:09,31/01/2022 8:50,31/01/2022,8:50,35006,2.046,179,9.79,2.046,193,9.79,2.79,14.44,53.2,5.156,1059.965,393.58,1.19,15.08,15.22,13.83,31/01/2022 8:50,22.4336387,16.18895947,No,-15.51104053,No,-9.2663613,15.51104053,9.2663613,Bush,Bush-Large,No,-8.7,8.7,8.7
31/01/2022 9:00,31/01/2022,9:00,23,1/31/22 9:09:00 AM,1/31/22,9:09:00,Bush,Large,1,Winter,31/01/2022 9:09,31/01/2022 9:00,31/01/2022,9:00,35007,1.963,160.6,9.7,1.963,174.6,9.69,2.76,15.02,51.92,5.324,1059.944,443.14,1.35,16.06,15.96,13.8,31/01/2022 9:00,22.47114896,17.40916764,No,-14.29083236,No,-9.22885104,14.29083236,9.22885104,Bush,Bush-Large,No,-8.7,8.7,8.7
31/01/2022 9:00,31/01/2022,9:00,23,1/31/22 9:09:00 AM,1/31/22,9:09:00,Bush,Large,1,Winter,31/01/2022 9:09,31/01/2022 9:10,31/01/2022,9:10,35008,1.601,176.7,14.1,1.601,190.7,14.09,2.78,15.46,51.51,5.63,1060.01,505.42,1.52,17.2,16.81,13.8,31/01/2022 9:10,22.49975564,18.84426651,No,-12.85573349,No,-9.20024436,12.85573349,9.20024436,Bush,Bush-Large,No,-8.7,8.7,8.7
13/02/2022 1:30,13/02/2022,1:30,24.5,2/13/22 1:37:00 PM,2/13/22,1:37:00,Bush,Medium,2,Winter,13/02/2022 1:37,13/02/2022 1:20,13/02/2022,1:20,36833,3.315,345.9,9.16,3.315,360,9.15,4.7,17.05,58,8.87,1067.306,0,9.21,14.09,16.16,12.68,13/02/2022 1:20,23.99852786,13.367782,No,-18.332218,No,-7.70147214,18.332218,7.70147214,Bush,Bush-Medium,No,-7.2,7.2,7.2
13/02/2022 1:30,13/02/2022,1:30,24.5,2/13/22 1:37:00 PM,2/13/22,1:37:00,Bush,Medium,2,Winter,13/02/2022 1:37,13/02/2022 1:30,13/02/2022,1:30,36834,2.941,339.4,8.44,2.941,353.5,8.43,4.54,16.92,58.54,8.84,1067.3,0,9.21,13.96,16.06,12.67,13/02/2022 1:30,23.98993109,13.24007922,No,-18.45992078,No,-7.71006891,18.45992078,7.71006891,Bush,Bush-Medium,No,-7.2,7.2,7.2
13/02/2022 1:30,13/02/2022,1:30,24.5,2/13/22 1:37:00 PM,2/13/22,1:37:00,Bush,Medium,2,Winter,13/02/2022 1:37,13/02/2022 1:40,13/02/2022,1:40,36835,2.761,336.2,8.3,2.761,350.2,8.32,4.52,16.94,57.12,8.53,1067.3,0.01,9.21,13.9,15.99,12.67,13/02/2022 1:40,23.99125292,13.17249607,No,-18.52750393,No,-7.70874708,18.52750393,7.70874708,Bush,Bush-Medium,No,-7.2,7.2,7.2
13/02/2022 3:30,13/02/2022,3:30,23.5,2/13/22 3:37:00 PM,2/13/22,3:37:00,Bush,Medium,2,Winter,13/02/2022 3:37,13/02/2022 3:20,13/02/2022,3:20,36845,1.996,331.3,10.19,1.996,345.3,10.18,3.5,16.76,49.09,6.163,1066.719,0.38,0,13.18,15.43,12.63,13/02/2022 3:20,23.04996796,12.40529743,No,-19.29470257,No,-8.65003204,19.29470257,8.65003204,Bush,Bush-Medium,No,-8.2,8.2,8.2
13/02/2022 3:30,13/02/2022,3:30,23.5,2/13/22 3:37:00 PM,2/13/22,3:37:00,Bush,Medium,2,Winter,13/02/2022 3:37,13/02/2022 3:30,13/02/2022,3:30,36846,1.696,321.7,11.79,1.696,335.8,11.78,2.79,16.59,49.56,6.144,1066.598,0.14,0,13.01,15.37,12.62,13/02/2022 3:30,23.03875429,12.23574284,No,-19.46425716,No,-8.66124571,19.46425716,8.66124571,Bush,Bush-Medium,No,-8.2,8.2,8.2
13/02/2022 3:30,13/02/2022,3:30,23.5,2/13/22 3:37:00 PM,2/13/22,3:37:00,Bush,Medium,2,Winter,13/02/2022 3:37,13/02/2022 3:40,13/02/2022,3:40,36847,1.405,313.9,10.35,1.405,327.9,10.36,2.42,16.4,49.03,5.771,1066.6,0.21,0,12.87,15.16,12.62,13/02/2022 3:40,23.02624458,12.08382351,No,-19.61617649,No,-8.67375542,19.61617649,8.67375542,Bush,Bush-Medium,No,-8.2,8.2,8.2
13/02/2022 4:30,13/02/2022,4:30,21,2/13/22 4:37:00 PM,2/13/22,4:37:00,Bush,Medium,2,Winter,13/02/2022 4:37,13/02/2022 4:20,13/02/2022,4:20,36851,0.974,292.5,9.8,0.974,306.5,9.79,1.76,15.72,46.9,4.553,1066.313,0.95,0,12.45,14.11,12.6,13/02/2022 4:20,20.65538405,11.61649813,No,-20.08350187,No,-11.04461595,20.08350187,11.04461595,Bush,Bush-Medium,No,-10.7,10.7,10.7
13/02/2022 4:30,13/02/2022,4:30,21,2/13/22 4:37:00 PM,2/13/22,4:37:00,Bush,Medium,2,Winter,13/02/2022 4:37,13/02/2022 4:30,13/02/2022,4:30,36852,1.09,292.8,13.46,1.09,306.8,13.44,2.07,15.78,46.85,4.574,1066.217,1.09,0,12.44,14.1,12.6,13/02/2022 4:30,20.65931078,11.61217866,No,-20.08782134,No,-11.04068922,20.08782134,11.04068922,Bush,Bush-Medium,No,-10.7,10.7,10.7
13/02/2022 4:30,13/02/2022,4:30,21,2/13/22 4:37:00 PM,2/13/22,4:37:00,Bush,Medium,2,Winter,13/02/2022 4:37,13/02/2022 4:40,13/02/2022,4:40,36853,1.159,279,5.716,1.159,293,5.681,1.85,15.33,47.56,4.39,1066.128,0.33,0,12.17,13.97,12.59,13/02/2022 4:40,20.62991954,11.3264984,No,-20.3735016,No,-11.07008046,20.3735016,11.07008046,Bush,Bush-Medium,No,-10.7,10.7,10.7
13/02/2022 8:30,13/02/2022,8:30,18.5,2/13/22 8:37:00 AM,2/13/22,8:37:00,Bush,Medium,2,Winter,13/02/2022 8:37,13/02/2022 8:20,13/02/2022,8:20,36875,1.396,0.198,19.76,1.396,14.2,19.77,3.64,19.36,44.01,6.916,1067.656,344.75,1.2,17.1,20.64,13.76,13/02/2022 8:20,18.56835985,18.11298406,No,-13.58701594,No,-13.13164015,13.58701594,13.13164015,Bush,Bush-Medium,No,-13.2,13.2,13.2
13/02/2022 8:30,13/02/2022,8:30,18.5,2/13/22 8:37:00 AM,2/13/22,8:37:00,Bush,Medium,2,Winter,13/02/2022 8:37,13/02/2022 8:30,13/02/2022,8:30,36876,2.66,20.45,12.24,2.66,34.55,12.21,4.63,19.16,47.43,7.859,1067.674,384.88,1.36,17.53,20.28,13.77,13/02/2022 8:30,18.55476845,18.75697737,No,-12.94302263,No,-13.14523155,12.94302263,13.14523155,Bush,Bush-Medium,No,-13.2,13.2,13.2
13/02/2022 8:30,13/02/2022,8:30,18.5,2/13/22 8:37:00 AM,2/13/22,8:37:00,Bush,Medium,2,Winter,13/02/2022 8:37,13/02/2022 8:40,13/02/2022,8:40,36877,3.307,22.18,13.09,3.307,36.23,13.11,4.79,19.12,48.25,8.04,1067.594,420.93,1.53,18.06,20.16,13.77,13/02/2022 8:40,18.55205349,19.4538269,No,-12.2461731,No,-13.14794651,12.2461731,13.14794651,Bush,Bush-Medium,No,-13.2,13.2,13.2
13/02/2022 9:30,13/02/2022,9:30,20.5,2/13/22 9:37:00 AM,2/13/22,9:37:00,Bush,Medium,2,Winter,13/02/2022 9:37,13/02/2022 9:20,13/02/2022,9:20,36881,3.429,22.01,12.64,3.429,36.03,12.65,5.32,19.54,45.11,7.454,1067.418,520.23,2.2,20.3,20.93,13.72,13/02/2022 9:20,20.44464972,22.08011649,No,-9.61988351,No,-11.25535028,9.61988351,11.25535028,Bush,Bush-Medium,No,-11.2,11.2,11.2
13/02/2022 9:30,13/02/2022,9:30,20.5,2/13/22 9:37:00 AM,2/13/22,9:37:00,Bush,Medium,2,Winter,13/02/2022 9:37,13/02/2022 9:30,13/02/2022,9:30,36882,3.14,25.46,11.3,3.14,39.5,11.27,4.59,19.71,44.79,7.512,1067.376,573.15,2.36,20.84,21.18,13.72,13/02/2022 9:30,20.45623026,22.88109781,No,-8.81890219,No,-11.24376974,8.81890219,11.24376974,Bush,Bush-Medium,No,-11.2,11.2,11.2
13/02/2022 9:30,13/02/2022,9:30,20.5,2/13/22 9:37:00 AM,2/13/22,9:37:00,Bush,Medium,2,Winter,13/02/2022 9:37,13/02/2022 9:40,13/02/2022,9:40,36883,3.171,28.26,12.87,3.171,42.29,12.87,5.22,19.8,44.44,7.452,1067.339,598.58,2.53,21.21,21.53,13.72,13/02/2022 9:40,20.46236926,23.36685228,No,-8.33314772,No,-11.23763074,8.33314772,11.23763074,Bush,Bush-Medium,No,-11.2,11.2,11.2
14/02/2022 10:30,14/02/2022,10:30,23.5,2/14/22 10:37:00 AM,2/14/22,10:37:00,Bush,Medium,2,Winter,14/02/2022 10:37,14/02/2022 10:20,14/02/2022,10:20,37031,0.517,94.5,84.9,0.517,108.5,84.9,1.2,21.32,45.85,9.31,1065.266,388.94,3.13,23.69,23.52,13.64,14/02/2022 10:20,23.35815531,24.67900408,No,-7.02099592,No,-8.34184469,7.02099592,8.34184469,Bush,Bush-Medium,No,-8.2,8.2,8.2
14/02/2022 10:30,14/02/2022,10:30,23.5,2/14/22 10:37:00 AM,2/14/22,10:37:00,Bush,Medium,2,Winter,14/02/2022 10:37,14/02/2022 10:30,14/02/2022,10:30,37032,0.768,324.5,77.43,0.768,338.5,77.42,1.99,21.55,45.04,9.27,1065.207,409.65,3.3,23.97,24.08,13.64,14/02/2022 10:30,23.37408192,25.06159317,No,-6.63840683,No,-8.32591808,6.63840683,8.32591808,Bush,Bush-Medium,No,-8.2,8.2,8.2
14/02/2022 10:30,14/02/2022,10:30,23.5,2/14/22 10:37:00 AM,2/14/22,10:37:00,Bush,Medium,2,Winter,14/02/2022 10:37,14/02/2022 10:40,14/02/2022,10:40,37033,0.831,343.9,50.49,0.831,358,50.5,1.71,21.57,44.98,9.3,1065.111,435.78,3.47,23.99,24.13,13.62,14/02/2022 10:40,23.3754686,25.22318262,No,-6.47681738,No,-8.3245314,6.47681738,8.3245314,Bush,Bush-Medium,No,-8.2,8.2,8.2
14/02/2022 3:30,14/02/2022,3:30,23.5,2/14/22 3:37:00 PM,2/14/22,3:37:00,Bush,Medium,2,Winter,14/02/2022 3:37,14/02/2022 3:20,14/02/2022,3:20,36989,3.852,262.2,9.08,3.852,276.3,9.07,6.17,16.69,59.49,8.88,1063.846,0,0,14.24,15.83,12.65,14/02/2022 3:20,23.04534819,13.49132639,No,-18.20867361,No,-8.65465181,18.20867361,8.65465181,Bush,Bush-Medium,No,-8.2,8.2,8.2
14/02/2022 3:30,14/02/2022,3:30,23.5,2/14/22 3:37:00 PM,2/14/22,3:37:00,Bush,Medium,2,Winter,14/02/2022 3:37,14/02/2022 3:30,14/02/2022,3:30,36990,3.63,268.8,8.47,3.63,282.8,8.49,5.37,16.66,59.8,8.89,1063.813,0.04,0,14.26,15.8,12.64,14/02/2022 3:30,23.04336931,13.51051083,No,-18.18948917,No,-8.65663069,18.18948917,8.65663069,Bush,Bush-Medium,No,-8.2,8.2,8.2
14/02/2022 3:30,14/02/2022,3:30,23.5,2/14/22 3:37:00 PM,2/14/22,3:37:00,Bush,Medium,2,Winter,14/02/2022 3:37,14/02/2022 3:40,14/02/2022,3:40,36991,3.089,265.7,8.69,3.089,279.7,8.68,5,16.53,60.13,8.91,1063.8,0,0,14.12,15.73,12.64,14/02/2022 3:40,23.03480121,13.37123593,No,-18.32876407,No,-8.66519879,18.32876407,8.66519879,Bush,Bush-Medium,No,-8.2,8.2,8.2
14/02/2022 4:30,14/02/2022,4:30,22.5,2/14/22 4:37:00 PM,2/14/22,4:37:00,Bush,Medium,2,Winter,14/02/2022 4:37,14/02/2022 4:20,14/02/2022,4:20,36995,3.051,257.2,8.22,3.051,271.2,8.21,4.81,16.5,60.65,8.96,1063.698,0.06,0,13.9,15.47,12.63,14/02/2022 4:20,22.10280203,13.16771604,No,-18.53228396,No,-9.59719797,18.53228396,9.59719797,Bush,Bush-Medium,No,-9.2,9.2,9.2
14/02/2022 4:30,14/02/2022,4:30,22.5,2/14/22 4:37:00 PM,2/14/22,4:37:00,Bush,Medium,2,Winter,14/02/2022 4:37,14/02/2022 4:30,14/02/2022,4:30,36996,2.489,223.1,12.95,2.489,237.1,12.95,4.68,16.39,60.47,8.83,1063.784,0,0,13.76,15.4,12.62,14/02/2022 4:30,22.09555846,13.02546901,No,-18.67453099,No,-9.60444154,18.67453099,9.60444154,Bush,Bush-Medium,No,-9.2,9.2,9.2
14/02/2022 4:30,14/02/2022,4:30,22.5,2/14/22 4:37:00 PM,2/14/22,4:37:00,Bush,Medium,2,Winter,14/02/2022 4:37,14/02/2022 4:40,14/02/2022,4:40,36997,2.216,213.3,11.36,2.216,227.3,11.36,3.18,16.36,60.18,8.7,1063.889,0,0,13.66,15.27,12.62,14/02/2022 4:40,22.09358436,12.92676417,No,-18.77323583,No,-9.60641564,18.77323583,9.60641564,Bush,Bush-Medium,No,-9.2,9.2,9.2
14/02/2022 8:30,14/02/2022,8:30,21.5,2/14/22 8:37:00 AM,2/14/22,8:37:00,Bush,Medium,2,Winter,14/02/2022 8:37,14/02/2022 8:20,14/02/2022,8:20,37019,0.868,209,28.91,0.868,223,28.91,1.36,18.33,53.49,8.86,1065.525,376.45,1.13,18.31,21.21,13.74,14/02/2022 8:20,21.29396382,19.43301253,No,-12.26698747,No,-10.40603618,12.26698747,10.40603618,Bush,Bush-Medium,No,-10.2,10.2,10.2
14/02/2022 8:30,14/02/2022,8:30,21.5,2/14/22 8:37:00 AM,2/14/22,8:37:00,Bush,Medium,2,Winter,14/02/2022 8:37,14/02/2022 8:30,14/02/2022,8:30,37020,0.961,189,16.93,0.961,203,16.93,1.48,18.69,52.48,8.91,1065.457,475.16,1.3,19.64,21.35,13.74,14/02/2022 8:30,21.31819384,21.23058326,No,-10.46941674,No,-10.38180616,10.46941674,10.38180616,Bush,Bush-Medium,No,-10.2,10.2,10.2
14/02/2022 8:30,14/02/2022,8:30,21.5,2/14/22 8:37:00 AM,2/14/22,8:37:00,Bush,Medium,2,Winter,14/02/2022 8:37,14/02/2022 8:40,14/02/2022,8:40,37021,1.271,157.6,18.13,1.271,171.6,18.13,1.97,19.19,50.91,8.89,1065.511,582.43,1.47,21.55,21.65,13.74,14/02/2022 8:40,21.35199485,23.6174335,No,-8.0825665,No,-10.34800515,8.0825665,10.34800515,Bush,Bush-Medium,No,-10.2,10.2,10.2
14/02/2022 9:30,14/02/2022,9:30,21.5,2/14/22 9:37:00 AM,2/14/22,9:37:00,Bush,Medium,2,Winter,14/02/2022 9:37,14/02/2022 9:20,14/02/2022,9:20,37025,0.937,190.7,25.78,0.937,204.7,25.78,1.48,19.82,49,8.97,1065.395,261.71,2.13,21.8,22.56,13.69,14/02/2022 9:20,21.39483027,22.13684523,No,-9.56315477,No,-10.30516973,9.56315477,10.30516973,Bush,Bush-Medium,No,-10.2,10.2,10.2
14/02/2022 9:30,14/02/2022,9:30,21.5,2/14/22 9:37:00 AM,2/14/22,9:37:00,Bush,Medium,2,Winter,14/02/2022 9:37,14/02/2022 9:30,14/02/2022,9:30,37026,0.825,168.6,25.16,0.825,182.6,25.17,1.72,19.87,49.07,9.03,1065.316,250.19,2.3,21.6,22.1,13.69,14/02/2022 9:30,21.39824169,21.89312082,No,-9.80687918,No,-10.30175831,9.80687918,10.30175831,Bush,Bush-Medium,No,-10.2,10.2,10.2
14/02/2022 9:30,14/02/2022,9:30,21.5,2/14/22 9:37:00 AM,2/14/22,9:37:00,Bush,Medium,2,Winter,14/02/2022 9:37,14/02/2022 9:40,14/02/2022,9:40,37027,0.542,73.31,69.95,0.542,87.4,69.94,1.34,20.51,47.68,9.14,1065.353,285.35,2.47,22.07,22.24,13.67,14/02/2022 9:40,21.44206147,22.56125006,No,-9.13874994,No,-10.25793853,9.13874994,10.25793853,Bush,Bush-Medium,No,-10.2,10.2,10.2
15/02/2022 1:30,15/02/2022,1:30,25.5,2/15/22 1:37:00 PM,2/15/22,1:37:00,Bush,Medium,2,Winter,15/02/2022 1:37,15/02/2022 1:20,15/02/2022,1:20,37121,2.195,276.6,6.983,2.195,290.6,6.983,3.35,16.8,53.11,7.294,1064.587,0.28,8.84,14.26,15.49,12.7,15/02/2022 1:20,24.91078579,13.46048795,No,-18.23951205,No,-6.78921421,18.23951205,6.78921421,Bush,Bush-Medium,Yes,-6.2,6.2,6.2
15/02/2022 1:30,15/02/2022,1:30,25.5,2/15/22 1:37:00 PM,2/15/22,1:37:00,Bush,Medium,2,Winter,15/02/2022 1:37,15/02/2022 1:30,15/02/2022,1:30,37122,1.997,277.2,7.116,1.997,291.2,7.133,2.87,16.46,54,7.269,1064.591,0,8.84,14.12,15.39,12.7,15/02/2022 1:30,24.88839896,13.30841516,No,-18.39158484,No,-6.81160104,18.39158484,6.81160104,Bush,Bush-Medium,Yes,-6.2,6.2,6.2
15/02/2022 1:30,15/02/2022,1:30,25.5,2/15/22 1:37:00 PM,2/15/22,1:37:00,Bush,Medium,2,Winter,15/02/2022 1:37,15/02/2022 1:40,15/02/2022,1:40,37123,2.09,276.1,5.891,2.09,290.1,5.891,3.04,16.41,54.03,7.301,1064.483,0.14,8.84,14.04,15.27,12.7,15/02/2022 1:40,24.88511338,13.23044716,No,-18.46955284,No,-6.81488662,18.46955284,6.81488662,Bush,Bush-Medium,Yes,-6.2,6.2,6.2
15/02/2022 3:30,15/02/2022,3:30,23,2/15/22 3:37:00 PM,2/15/22,3:37:00,Bush,Medium,2,Winter,15/02/2022 3:37,15/02/2022 3:20,15/02/2022,3:20,37133,2.839,269.9,7.23,2.839,283.9,7.235,4.16,16.43,55.02,7.549,1064.025,0.02,0,13.81,15.36,12.66,15/02/2022 3:20,22.56328141,13.02569511,No,-18.67430489,No,-9.13671859,18.67430489,9.13671859,Bush,Bush-Medium,No,-8.7,8.7,8.7
15/02/2022 3:30,15/02/2022,3:30,23,2/15/22 3:37:00 PM,2/15/22,3:37:00,Bush,Medium,2,Winter,15/02/2022 3:37,15/02/2022 3:30,15/02/2022,3:30,37134,2.805,268.5,8.03,2.805,282.5,8.03,4.06,16.51,55.24,7.647,1064.055,0.14,0,13.83,15.36,12.65,15/02/2022 3:30,22.56854906,13.05383918,No,-18.64616082,No,-9.13145094,18.64616082,9.13145094,Bush,Bush-Medium,No,-8.7,8.7,8.7
15/02/2022 3:30,15/02/2022,3:30,23,2/15/22 3:37:00 PM,2/15/22,3:37:00,Bush,Medium,2,Winter,15/02/2022 3:37,15/02/2022 3:40,15/02/2022,3:40,37135,2.69,262.9,7.613,2.69,276.9,7.618,4.1,16.44,55.47,7.627,1064.109,0.01,0,13.78,15.35,12.65,15/02/2022 3:40,22.56393963,13.00267929,No,-18.69732071,No,-9.13606037,18.69732071,9.13606037,Bush,Bush-Medium,No,-8.7,8.7,8.7
15/02/2022 4:30,15/02/2022,4:30,21,2/15/22 4:37:00 PM,2/15/22,4:37:00,Bush,Medium,2,Winter,15/02/2022 4:37,15/02/2022 4:20,15/02/2022,4:20,37139,3.171,272.7,6.62,3.171,286.7,6.622,4.67,16.37,56,7.697,1064.198,0.3,0,13.8,15.22,12.63,15/02/2022 4:20,20.69805336,13.02217461,No,-18.67782539,No,-11.00194664,18.67782539,11.00194664,Bush,Bush-Medium,No,-10.7,10.7,10.7
15/02/2022 4:30,15/02/2022,4:30,21,2/15/22 4:37:00 PM,2/15/22,4:37:00,Bush,Medium,2,Winter,15/02/2022 4:37,15/02/2022 4:30,15/02/2022,4:30,37140,3.513,263.7,7.349,3.513,277.7,7.372,5.58,16.26,56.07,7.688,1064.153,0.07,0,13.78,15.27,12.63,15/02/2022 4:30,20.69081228,12.99369424,No,-18.70630576,No,-11.00918772,18.70630576,11.00918772,Bush,Bush-Medium,No,-10.7,10.7,10.7
15/02/2022 4:30,15/02/2022,4:30,21,2/15/22 4:37:00 PM,2/15/22,4:37:00,Bush,Medium,2,Winter,15/02/2022 4:37,15/02/2022 4:40,15/02/2022,4:40,37141,2.836,269.8,7.461,2.836,283.8,7.461,4.15,16.2,56.99,7.75,1064.21,0,0,13.71,15.26,12.63,15/02/2022 4:40,20.68686606,12.93134831,No,-18.76865169,No,-11.01313394,18.76865169,11.01313394,Bush,Bush-Medium,No,-10.7,10.7,10.7
15/02/2022 8:30,15/02/2022,8:30,20.5,2/15/22 8:37:00 AM,2/15/22,8:37:00,Bush,Medium,2,Winter,15/02/2022 8:37,15/02/2022 8:20,15/02/2022,8:20,37163,1.624,140.6,12.22,1.624,154.7,12.25,2.53,18.83,51.65,8.77,1066.546,365.24,1.3,19.23,20.13,13.72,15/02/2022 8:20,20.39650028,20.25269155,No,-11.44730845,No,-11.30349972,11.44730845,11.30349972,Bush,Bush-Medium,No,-11.2,11.2,11.2
15/02/2022 8:30,15/02/2022,8:30,20.5,2/15/22 8:37:00 AM,2/15/22,8:37:00,Bush,Medium,2,Winter,15/02/2022 8:37,15/02/2022 8:30,15/02/2022,8:30,37164,1.274,161.6,11.31,1.274,175.8,11.34,1.84,18.65,52.3,8.81,1066.474,278.63,1.47,18.69,20.13,13.71,15/02/2022 8:30,20.38434873,19.26838028,No,-12.43161972,No,-11.31565127,12.43161972,11.31565127,Bush,Bush-Medium,No,-11.2,11.2,11.2
15/02/2022 8:30,15/02/2022,8:30,20.5,2/15/22 8:37:00 AM,2/15/22,8:37:00,Bush,Medium,2,Winter,15/02/2022 8:37,15/02/2022 8:40,15/02/2022,8:40,37165,0.804,118.6,30.48,0.804,132.6,30.48,1.48,19.58,50.31,9.1,1066.514,475.15,1.63,20.9,20.78,13.72,15/02/2022 8:40,20.44737275,22.45610351,No,-9.24389649,No,-11.25262725,9.24389649,11.25262725,Bush,Bush-Medium,No,-11.2,11.2,11.2
15/02/2022 9:30,15/02/2022,9:30,21.5,2/15/22 9:37:00 AM,2/15/22,9:37:00,Bush,Medium,2,Winter,15/02/2022 9:37,15/02/2022 9:20,15/02/2022,9:20,37169,1.017,96.1,32.21,1.017,110.1,32.21,2.36,20.61,48.54,9.47,1066.445,510.42,2.3,22.6,24.26,13.67,15/02/2022 9:20,21.44893408,24.29747712,No,-7.40252288,No,-10.25106592,7.40252288,10.25106592,Bush,Bush-Medium,No,-10.2,10.2,10.2
15/02/2022 9:30,15/02/2022,9:30,21.5,2/15/22 9:37:00 AM,2/15/22,9:37:00,Bush,Medium,2,Winter,15/02/2022 9:37,15/02/2022 9:30,15/02/2022,9:30,37170,1.67,62.18,25.25,1.67,76.19,25.25,3.8,20.41,48.56,9.3,1066.4,564.19,2.47,22.8,24.31,13.67,15/02/2022 9:30,21.43519583,24.75843981,No,-6.94156019,No,-10.26480417,6.94156019,10.26480417,Bush,Bush-Medium,No,-10.2,10.2,10.2
15/02/2022 9:30,15/02/2022,9:30,21.5,2/15/22 9:37:00 AM,2/15/22,9:37:00,Bush,Medium,2,Winter,15/02/2022 9:37,15/02/2022 9:40,15/02/2022,9:40,37171,1.847,42.47,23.9,1.847,56.47,23.9,3.47,20.41,48.34,9.23,1066.311,586.99,2.63,23.05,24.08,13.64,15/02/2022 9:40,21.43519583,25.11195531,No,-6.58804469,No,-10.26480417,6.58804469,10.26480417,Bush,Bush-Medium,No,-10.2,10.2,10.2
16/02/2022 1:30,16/02/2022,1:30,25.5,2/16/22 1:37:00 PM,2/16/22,1:37:00,Bush,Medium,2,Winter,16/02/2022 1:37,16/02/2022 1:20,16/02/2022,1:20,37265,0.731,279.9,18.13,0.731,293.9,18.13,1.18,17.88,54,8.54,1065.22,0.95,9.1,15.89,16.57,12.7,16/02/2022 1:20,24.98241798,15.08853715,No,-16.61146285,No,-6.71758202,16.61146285,6.71758202,Bush,Bush-Medium,Yes,-6.2,6.2,6.2
16/02/2022 1:30,16/02/2022,1:30,25.5,2/16/22 1:37:00 PM,2/16/22,1:37:00,Bush,Medium,2,Winter,16/02/2022 1:37,16/02/2022 1:30,16/02/2022,1:30,37266,1.045,273.1,11.69,1.045,287.1,11.71,1.47,17.65,54.77,8.53,1065.134,0.98,9.1,15.86,16.37,12.7,16/02/2022 1:30,24.96709637,15.04878867,No,-16.65121133,No,-6.73290363,16.65121133,6.73290363,Bush,Bush-Medium,Yes,-6.2,6.2,6.2
16/02/2022 1:30,16/02/2022,1:30,25.5,2/16/22 1:37:00 PM,2/16/22,1:37:00,Bush,Medium,2,Winter,16/02/2022 1:37,16/02/2022 1:40,16/02/2022,1:40,37267,1.035,259.2,9.35,1.035,273.2,9.35,1.43,17.83,54.13,8.6,1065.1,1,9.1,15.9,16.26,12.69,16/02/2022 1:40,24.97908412,15.09521378,No,-16.60478622,No,-6.72091588,16.60478622,6.72091588,Bush,Bush-Medium,Yes,-6.2,6.2,6.2
16/02/2022 3:30,16/02/2022,3:30,23.5,2/16/22 3:37:00 PM,2/16/22,3:37:00,Bush,Medium,2,Winter,16/02/2022 3:37,16/02/2022 3:20,16/02/2022,3:20,37277,1.196,280.1,9.32,1.196,294.1,9.32,1.92,18.21,52.97,8.5,1064.922,0.35,0,16.56,17.16,12.64,16/02/2022 3:20,23.14641389,15.72909081,No,-15.97090919,No,-8.55358611,15.97090919,8.55358611,Bush,Bush-Medium,No,-8.2,8.2,8.2
16/02/2022 3:30,16/02/2022,3:30,23.5,2/16/22 3:37:00 PM,2/16/22,3:37:00,Bush,Medium,2,Winter,16/02/2022 3:37,16/02/2022 3:30,16/02/2022,3:30,37278,1.358,270.2,10.37,1.358,284.2,10.37,2.16,18.12,53,8.5,1065,0.41,0,16.47,17.15,12.64,16/02/2022 3:30,23.14038576,15.63796225,No,-16.06203775,No,-8.55961424,16.06203775,8.55961424,Bush,Bush-Medium,No,-8.2,8.2,8.2
16/02/2022 3:30,16/02/2022,3:30,23.5,2/16/22 3:37:00 PM,2/16/22,3:37:00,Bush,Medium,2,Winter,16/02/2022 3:37,16/02/2022 3:40,16/02/2022,3:40,37279,1.377,262.9,9.72,1.377,276.9,9.72,2.4,18.14,52.75,8.46,1065.061,0.76,0,16.48,17.11,12.64,16/02/2022 3:40,23.14172486,15.64835662,No,-16.05164338,No,-8.55827514,16.05164338,8.55827514,Bush,Bush-Medium,No,-8.2,8.2,8.2
16/02/2022 4:30,16/02/2022,4:30,21,2/16/22 4:37:00 PM,2/16/22,4:37:00,Bush,Medium,2,Winter,16/02/2022 4:37,16/02/2022 4:20,16/02/2022,4:20,37283,1.143,271.1,9.19,1.143,285.2,9.18,1.71,18.13,52.26,8.32,1065.004,0.29,0,16.28,17.04,12.61,16/02/2022 4:20,20.81503133,15.45296113,No,-16.24703887,No,-10.88496867,16.24703887,10.88496867,Bush,Bush-Medium,No,-10.7,10.7,10.7
