"Active_location","avg_ToSun","avg_ToShade","avg_Tsurface_open","avg_radiation","mean_DF","sd_DF","DF.CI.25","DF.CI97.5","mean_DE","sd_DE","DE.CI.25","DE.CI97.5","n_hours","Round_percentage","season","habitat_loss","climate_change"
"Rock-Small",32.9626668613662,27.7705218048863,25.4614009661836,421.462157809984,-1.50080106969142,0.895602886854216,-2.9295583867235,-0.136121439700133,1.53046455383953,0.843127694429387,0.166172826339951,2.9295583867235,69,0.123655913978495,"Winter","Bush",5.5
"burrow",22.6918106512658,22.9645944328118,16.3872889587701,172.141919112509,NA,NA,NA,NA,NA,NA,NA,NA,318,0.56989247311828,"Winter","none",6
"Bush-Large",34.254604147872,28.1973501866888,25.220389957265,634.660486111111,-0.292851803688726,0.882525541865978,-2.30251132201645,1.24443183245361,0.713205194561082,0.589626759007612,0.0233290823849877,2.30251132201645,52,0.0931899641577061,"Winter","none",6
"Bush-Small",34.1022945432813,28.3704512398306,25.6637345679012,550.996438271605,-0.673818648282147,1.08373396907944,-2.51497741341768,1.21935167838485,0.99969341765023,0.785321282819891,0.0441625217164742,2.51497741341768,45,0.0806451612903226,"Winter","none",6
"open",30.8093961758905,26.4513516635092,22.6249969474969,489.062811355311,-0.890603824109507,1.30614486696703,-2.87919188331793,1.25128054108237,1.29998263166737,0.894019308414531,0.0195974680954141,2.92415701832178,91,0.163082437275986,"Winter","none",6
"Rock-Medium",26.9761923270778,25.401797268521,19.1888888888889,415.332222222222,-2.59568057151187,0.286360842427223,-2.88872900625955,-2.35369978718398,2.59568057151187,0.286360842427223,2.35369978718398,2.88872900625955,3,0.00537634408602151,"Winter","none",6
"Rock-Small",30.9345902276286,28.6890865039644,23.8966099773243,285.325028344671,-1.10047373910648,1.06298463403219,-2.92173190385813,0.345584070994712,1.17771404267299,0.974834559346151,0.0944387619056322,2.92173190385813,49,0.0878136200716846,"Winter","none",6
"burrow",22.8745723494517,23.1809515917079,16.5409469469469,168.023093093093,NA,NA,NA,NA,NA,NA,NA,NA,333,0.596774193548387,"Winter","Rock",6
"Bush-Large",34.5608552323382,29.7927220842836,25.4435792349727,625.869371584699,-0.286155984271288,0.86215575296141,-2.20287193154552,1.20887407228915,0.719974412584466,0.547320749772634,0.0258976204770018,2.20287193154552,61,0.109318996415771,"Winter","Rock",6
"Bush-Medium",33.2562037192644,31.2243147543552,25.7541666666667,440.34,-0.550195712908751,0.0345823729446034,-0.57342647180647,-0.526964954011032,0.550195712908751,0.0345823729446034,0.526964954011032,0.57342647180647,2,0.003584229390681,"Winter","Rock",6
"Bush-Small",33.1217429145899,29.6312358065687,25.2035606060606,478.537828282828,-0.805145211439894,1.18371325627913,-2.59714979470872,1.22624540417041,1.1667652025763,0.822875659417178,0.0580235782331693,2.59714979470872,66,0.118279569892473,"Winter","Rock",6
"open",30.7731750629069,27.4411582626088,22.5999131944444,478.728298611111,-0.926824937093069,1.29970230101933,-2.87848876961406,1.24828515017345,1.31488193175729,0.900088380739271,0.0225999833074821,2.91689720038909,96,0.172043010752688,"Winter","Rock",6
"burrow",23.1902839857811,23.0663228368379,16.8146653359947,195.924271457086,NA,NA,NA,NA,NA,NA,NA,NA,334,0.598566308243728,"Winter","Bush",6
"open",31.4404707888075,25.728802680308,23.1755685763889,519.939861111111,-0.25952921119251,1.74989875652912,-2.8689859241881,3.2177637933245,1.50107144851292,0.926862492128383,0.047475492243695,3.21869394677037,128,0.229390681003584,"Winter","Bush",6
"Rock-Medium",28.8891157101001,26.4125422672004,21.2516666666667,470.689166666667,-2.49339342678435,0.310675062763521,-2.87943616353648,-2.19835154616021,2.49339342678435,0.310675062763521,2.19835154616021,2.87943616353648,4,0.00716845878136201,"Winter","Bush",6
"Rock-Small",33.1165807861081,28.0235496006828,25.1893115942029,414.286171497585,-1.40010289011296,1.05513894294864,-2.95079975675842,0.343792774968478,1.47435635192539,0.94738279528398,0.113049832791794,2.95079975675842,92,0.164874551971326,"Winter","Bush",6
"burrow",22.8600519753283,23.2767793634669,16.107322671156,161.816043771044,NA,NA,NA,NA,NA,NA,NA,NA,297,0.532258064516129,"Winter","none",6.5
"Bush-Large",34.447788509751,28.3521435982148,24.9153444444444,634.067583333333,-0.246884098414082,1.03109807723128,-2.67104513135583,1.40495171554225,0.814642173165323,0.66945749260956,0.0629933276759235,2.67104513135583,50,0.0896057347670251,"Winter","none",6.5
"Bush-Medium",33.7736126805974,30.872194928977,25.5980555555556,403.537222222222,-0.127864467399049,0.135988466692144,-0.271951846616859,-0.0285323033158384,0.127864467399049,0.135988466692144,0.0285323033158385,0.271951846616859,3,0.00537634408602151,"Winter","none",6.5
"Bush-Small",34.3113922785861,28.9114904356376,25.4294888888889,536.625322222222,-0.443854945114583,0.914946638345787,-2.31929508267987,0.969909060139296,0.778206562829123,0.648220926272323,0.0348900897561174,2.31929508267986,50,0.0896057347670251,"Winter","none",6.5
"open",30.8904143263549,26.7907235977297,22.3025396825397,469.470643424036,-0.809585673645125,1.3011528171216,-2.78485238564385,1.48618614190962,1.26364549311381,0.861349423204362,0.051960109371687,2.78485238564385,98,0.175627240143369,"Winter","none",6.5
"Rock-Medium",25.8825694874166,25.3001632172732,18.0090277777778,347.065694444444,-2.44232500984877,0.437674623272571,-2.93714561324579,-1.86883367811531,2.44232500984877,0.437674623272571,1.86883367811531,2.93714561324579,6,0.010752688172043,"Winter","none",6.5
"Rock-Small",31.5852325877431,29.0276258530051,23.9490329218107,303.237314814815,-0.885661921886738,1.06659939921327,-2.87745973469214,0.663603362766599,1.04154355992252,0.911893692074192,0.0164694691011594,2.87745973469214,54,0.0967741935483871,"Winter","none",6.5
"burrow",23.0367145070296,23.4592549374904,16.2449957401491,158.02541001065,NA,NA,NA,NA,NA,NA,NA,NA,313,0.560931899641577,"Winter","Rock",6.5
"Bush-Large",34.6950447896005,30.0339547644914,25.2196153846154,604.233333333333,-0.306090429672241,1.07586575965072,-2.86623329663923,1.46203358294004,0.846322366900935,0.724699438299608,0.0770233665664676,2.86623329663923,65,0.116487455197133,"Winter","Rock",6.5
"Bush-Medium",35.796858805566,32.2719198330682,27.0593333333333,538.08,-0.318252617236239,0.320752618028461,-0.785106690664605,-0.0309890912004285,0.318252617236239,0.320752618028461,0.0309890912004285,0.785106690664605,5,0.00896057347670251,"Winter","Rock",6.5
"Bush-Small",33.2510298209016,29.9812020522668,24.8847222222222,464.558634259259,-0.679816484223883,1.05681354884788,-2.74580632178765,1.0192009517504,0.994446980006001,0.763322458894473,0.0442017583893351,2.74580632178765,72,0.129032258064516,"Winter","Rock",6.5
"open",30.8557854526167,27.6998288875732,22.269644012945,462.874498381877,-0.844214547383297,1.3028563000595,-2.78400724137794,1.46798515623678,1.28588970999644,0.864521096482089,0.0521763243005799,2.78400724137794,103,0.184587813620072,"Winter","Rock",6.5
"burrow",23.312109272506,23.3784253107003,16.5016788530466,183.756964157706,NA,NA,NA,NA,NA,NA,NA,NA,310,0.555555555555556,"Winter","Bush",6.5
"open",31.4606139867681,26.111145600859,22.7848271604938,500.672004115226,-0.239386013231861,1.73806890604279,-2.78665241925273,3.08965820583183,1.48291236731355,0.929073240230315,0.0543783395972964,3.08965820583183,135,0.241935483870968,"Winter","Bush",6.5
"Rock-Medium",28.0944314928258,26.5429882931973,20.2241666666667,424.420208333333,-2.31437234911492,0.458232129782073,-2.9317924642375,-1.71417492179299,2.31437234911492,0.458232129782073,1.71417492179299,2.9317924642375,8,0.014336917562724,"Winter","Bush",6.5
"Rock-Small",33.5064921918417,28.3406003649182,25.0640846560847,419.403354497354,-1.14405504127961,1.14140766075939,-2.9610830078318,0.835742123773801,1.33277995590107,0.911524193167456,0.0415599272323611,2.9610830078318,105,0.188172043010753,"Winter","Bush",6.5
