TIMESTAMP,ID,RECORD,Speed_AVG,Direction_AVG,Direction_StDev,Raw_Speed_AVG,Raw_Direction_AVG,Raw_Direction_StDev,Speed_Max,Temperature_Avg,RH_Avg,Dewpoint_T_Avg,Pressure_Avg,Radiation_Avg,Sunshine,IR_Temp_Avg,IRdetectorT_Avg,Batt_Min
06/07/2020 23:50,GS,10813,3.07,273.7,8.07,3.07,47.66,8.07,4.53,32.58,40,17.44,1044.3,0.04,11.98,31.66,32.1,12.5
10/07/2020 23:40,GS,11388,3.802,6.085,8.34,3.802,140.1,8.34,5.72,31.97,51,20.74,1048.666,0,12.03,31.66,31.8,11.52
21/07/2020 23:20,GS,12249,4.027,358,7.466,4.027,261,7.466,5.63,32.51,42.74,18.36,1046.477,0,11.75,31.66,32.31,12.51
06/07/2020 5:50,GS,10705,2.376,202.9,9.12,2.376,336.9,9.12,3.93,31.26,53.89,20.88,1043.7,125.93,0.11,31.67,31.72,12.64
21/07/2020 1:20,GS,12117,3.82,4.732,7.588,3.82,267.7,7.588,5.79,31.81,57.59,22.55,1048.206,0,6.6,31.67,31.68,12.7
12/09/2020 5:30,GS,18200,1.045,14.6,11.2,1.045,105.6,11.2,1.98,33.1,46.2,20.21,1050.29,7.81,0,31.67,31.97,12.61
13/09/2020 22:40,GS,18447,4.604,8.14,7.156,4.604,99.2,7.155,8.1,32.65,46.91,19.89,1054.401,0,10.49,31.67,32.41,12.76
17/09/2020 3:20,GS,18907,2.378,356.4,12.71,2.378,87.4,12.71,4.91,32.55,54.45,22.32,1051.302,0.83,0,31.67,32.03,12.66
19/09/2020 23:10,GS,19314,1.99,323.4,13.2,1.99,54.36,13.2,3.74,33.8,39.86,18.44,1048.8,0.03,9.87,31.67,33.03,12.75
24/09/2020 21:00,GS,20021,2.758,292.9,11.36,2.758,23.89,11.36,5.57,32.78,43.59,18.91,1053.467,0.04,10.14,31.67,32.35,12.8
05/07/2020 23:40,GS,10668,3.726,264.2,8.89,3.726,38.22,8.89,5.93,32.23,48.09,20,1042.675,0,12.02,31.68,31.94,12.72
12/07/2020 0:00,GS,11534,2.336,348.1,17.19,2.336,122,17.19,3.71,31.84,54.55,21.68,1047.585,0.12,12.08,31.68,31.57,10.89
26/08/2020 22:00,GS,15851,2.421,303.6,14.44,2.421,34.57,14.45,5.56,33.79,30.46,14.24,1049.768,0.02,11.17,31.68,33.06,12.79
21/09/2020 0:40,GS,19467,2.377,332.7,9.89,2.377,63.75,9.88,3.73,33.48,38,17.38,1049.5,0.3,10.05,31.68,32.69,12.7
23/09/2020 21:20,GS,19879,2.698,293.6,9.91,2.698,24.62,9.91,4.08,32.8,44.21,19.26,1053.523,0,10.12,31.68,32.36,12.78
27/09/2020 22:20,GS,20461,3.137,357.8,6.615,3.137,88.8,6.637,4.23,33.71,41,18.79,1055.4,0,10.13,31.68,33.13,12.77
09/08/2020 0:40,GS,14398,2.603,281.3,10,2.603,317.2,10.01,4.04,32.65,45,19.35,1046.852,0.04,11.42,31.69,32.26,11.07
05/09/2020 2:10,GS,17172,0.969,291.7,27.06,0.969,22.71,27.06,1.63,35.24,38.03,18.93,1045.534,1.12,10.57,31.69,33.29,12.69
06/09/2020 3:10,GS,17322,1.844,341.6,9.95,1.844,72.58,9.94,3.27,32.99,50.12,21.38,1046.9,0.36,0,31.69,32.36,12.67
07/09/2020 3:10,GS,17466,2.143,282.5,9.72,2.143,13.55,9.73,3.58,33.5,48.86,21.42,1047.915,0.56,0,31.69,32.72,12.68
12/09/2020 4:50,GS,18196,0.664,238.2,16.2,0.664,329.2,16.2,1.37,33.42,44.92,20.03,1049.921,1,0,31.69,32.26,12.62
18/09/2020 1:40,GS,19041,3.655,351.7,7.482,3.655,82.7,7.467,5.74,33.04,44.42,19.55,1052.805,0.11,9.95,31.69,32.56,12.68
25/09/2020 19:50,GS,20158,3.125,282.9,8.03,3.125,13.95,8.02,5.96,32.8,45.02,19.45,1051.645,0,10.18,31.69,32.37,12.82
26/07/2020 0:50,GS,12834,4.117,3.747,7.362,4.117,266.8,7.364,6.23,32.35,50.49,20.9,1046.095,0,11.87,31.7,32.11,11.46
09/08/2020 6:10,GS,14431,2.589,268,8.45,2.589,303.7,8.46,4.02,31.86,47.92,19.63,1048.488,180.91,0.37,31.7,32.83,10.75
05/09/2020 2:30,GS,17174,0.62,316,62.41,0.62,46.97,62.41,1.6,35.47,38.17,19.22,1045.6,2.56,0,31.7,33.12,12.68
16/09/2020 2:00,GS,18755,3.445,1.1,9.83,3.445,92.1,9.83,4.84,32.73,49.28,20.87,1050.699,0,10.27,31.7,32.4,12.7
21/09/2020 0:50,GS,19468,2.285,334.2,11.05,2.285,65.15,11.05,4.28,33.57,38.54,17.71,1049.5,0.49,10.05,31.7,32.71,12.69
22/09/2020 21:50,GS,19738,5.849,20.51,9.38,5.849,111.5,9.4,9.32,32.57,49.76,20.83,1054.211,0,10.16,31.7,32.33,12.78
28/09/2020 20:00,GS,20591,0.843,278,4.982,0.843,9.01,4.968,1.14,34.92,33,16.52,1053.813,1.52,10.02,31.7,32.73,12.82
30/09/2020 6:50,GS,20800,1.567,281.9,12.43,1.567,12.94,12.43,2.56,32.14,43.71,18.42,1051.767,190.16,0.41,31.7,32.22,12.82
02/08/2020 23:30,GS,13527,2.127,336.3,10.37,2.127,13.32,10.37,3.52,33.33,40.94,18.41,1046,0.36,0,31.71,32.62,12.84
25/07/2020 0:30,GS,12688,3.26,2.809,7.093,3.26,265.8,7.093,4.72,33.03,42,18.62,1044.863,0,11.89,31.72,32.54,11.8
05/08/2020 22:00,GS,13950,1.221,309,20.03,1.221,345.5,19.99,1.66,34.31,26,12.39,1046.649,0.56,11.47,31.72,32.87,12.16
08/08/2020 2:10,GS,14263,2.771,275.3,7.149,2.771,311.1,7.074,4.67,32.8,48.8,20.77,1047.66,0,11.57,31.72,32.6,11.58
07/09/2020 3:00,GS,17465,1.677,314.8,28.88,1.677,45.73,28.89,3.24,33.65,48.32,21.36,1047.993,0.28,0,31.72,32.79,12.68
18/09/2020 1:30,GS,19040,4.131,353.3,7.37,4.131,84.3,7.371,6.73,33.11,44.39,19.54,1052.874,0.06,9.95,31.72,32.63,12.68
09/07/2020 23:00,GS,11240,4.262,8.07,8.9,4.262,142.1,8.9,6.39,32.04,49.09,20.1,1047.6,0,11.96,31.73,31.89,11.84
03/09/2020 1:40,GS,16881,2.74,359.9,7.344,2.74,91,7.338,4.07,32.54,56,22.75,1050.588,0.01,10.76,31.73,32.19,12.7
14/09/2020 23:30,GS,18596,3.21,8.72,7.833,3.21,99.7,7.834,5.24,32.91,43.54,19.04,1052.549,0,10.4,31.73,32.52,12.73
17/09/2020 2:50,GS,18904,1.848,354.8,7.862,1.848,85.9,7.873,3.37,32.6,54.7,22.38,1051.187,0.03,0,31.73,32.22,12.67
21/09/2020 0:30,GS,19466,2.081,332.1,10.09,2.081,63.12,10.11,3.77,33.5,38,17.38,1049.55,0.13,10.05,31.73,32.77,12.7
29/09/2020 20:00,GS,20735,1.152,241.2,9.35,1.152,332.2,9.36,1.63,33.71,40,18.35,1050.848,1,9.92,31.73,32.26,12.8
30/09/2020 21:50,GS,20890,3.403,2.494,7.989,3.403,93.5,7.984,5.1,33.26,51.37,21.98,1049.884,0.01,9.92,31.73,32.7,12.76
11/07/2020 23:50,GS,11533,2.497,344,12.05,2.497,118,12.07,4.07,32,54,21.65,1047.561,0,12.08,31.74,31.75,10.9
02/08/2020 23:40,GS,13528,2.248,344.8,9.01,2.248,21.82,9.01,3.57,33.44,41.09,18.59,1046,0.44,0,31.74,32.57,12.84
04/08/2020 1:30,GS,13683,0.654,359.3,30.33,0.654,36.33,30.33,1.24,32.52,46.77,19.77,1046.7,0.9,11.68,31.74,31.74,12.56
08/08/2020 2:20,GS,14264,2.708,269.8,8.98,2.708,305.6,9.03,4.32,32.77,49.52,20.96,1047.7,0.15,0,31.74,32.44,11.58
25/08/2020 22:20,GS,15709,1.342,340.6,13.91,1.342,71.63,13.91,2.13,33.82,32.73,15.39,1049.4,0.03,11.18,31.74,33.06,12.78
29/08/2020 0:10,GS,16152,3.039,9.53,9,3.039,100.6,8.99,4.64,32.74,51.9,21.65,1046.725,0.03,11.07,31.74,32.38,12.74
02/09/2020 3:10,GS,16746,2.517,344.2,8.76,2.517,75.23,8.76,3.92,32.65,44.81,19.19,1048.037,0.06,0,31.74,32.29,12.67
13/09/2020 1:40,GS,18321,1.619,9.46,14.27,1.619,100.5,14.28,2.84,33.67,38.8,17.85,1052.791,0.48,10.41,31.74,32.89,12.69
27/09/2020 7:00,GS,20369,2.517,339.5,12.4,2.517,70.47,12.4,4.13,30.35,50.27,18.98,1056.356,250.36,0.69,31.74,31.58,12.89
05/07/2020 23:30,GS,10667,4.158,264.4,10.9,4.158,38.41,10.9,6.2,32.27,48.01,20,1042.7,0.02,12.02,31.75,32.01,12.72
06/07/2020 23:40,GS,10812,2.735,271.6,13.92,2.735,45.6,13.92,4.91,32.66,40.26,17.56,1044.287,0.09,11.98,31.75,32.21,12.5
24/07/2020 0:20,GS,12543,1.928,344.3,8.57,1.928,247.3,8.58,2.98,32.97,46.39,20.11,1043.4,0,11.77,31.75,32.35,12.04
05/08/2020 0:50,GS,13823,2.558,279.6,9.29,2.558,316.6,9.29,4.75,32.52,46.26,19.6,1045.308,0.06,11.56,31.75,32.18,12.33
05/08/2020 22:20,GS,13952,1.408,344.7,10.13,1.408,21.25,10.13,2.02,33.76,28.98,13.48,1046.8,0.39,11.47,31.75,32.42,12.16
07/08/2020 0:10,GS,14107,1.607,335.2,32.03,1.607,11.44,31.96,3.16,33.78,42.38,19.38,1048.831,0.03,11.63,31.75,32.99,11.9
30/08/2020 4:40,GS,16323,0.834,292.9,17.65,0.834,23.87,17.65,1.35,33.55,53.04,22.84,1047.119,0.52,0,31.75,32.6,12.67
21/09/2020 6:30,GS,19502,1.271,332.4,16.68,1.271,63.49,16.65,2.19,31.77,47.36,19.33,1051.826,125.75,0.11,31.75,31.97,12.74
21/07/2020 1:10,GS,12116,4.221,2.536,6.94,4.221,265.5,6.956,6.31,31.94,57,22.43,1048.268,0,6.6,31.76,31.79,12.7
23/07/2020 6:20,GS,12435,3.218,11.64,8.68,3.218,274.6,8.68,5.2,31.65,49.49,19.92,1043.307,219.52,0.57,31.76,32.41,12.2
05/08/2020 22:30,GS,13953,1.617,4.128,9.79,1.617,40.68,9.74,3.35,33.31,35.84,16.32,1046.8,0,11.47,31.76,32.4,12.16
26/08/2020 6:40,GS,15759,1.752,267.3,11.27,1.752,358.3,11.28,2.78,32.64,32.16,14.19,1050.832,246.3,0.67,31.76,33.79,12.86
12/09/2020 5:40,GS,18201,1.15,356.9,13.39,1.15,87.9,13.39,1.83,33,47.61,20.53,1050.416,17.21,0,31.76,32.1,12.61
19/09/2020 0:20,GS,19177,2.783,355.4,7.679,2.783,86.4,7.684,4.37,33.23,52.92,22.38,1052,0,9.75,31.76,32.72,12.73
23/09/2020 21:10,GS,19878,3.048,301.2,13.05,3.048,32.25,13.07,4.54,32.8,45,19.43,1053.452,0,10.12,31.76,32.44,12.78
24/09/2020 20:50,GS,20020,2.693,289.7,11.97,2.693,20.69,11.97,6.16,32.83,43.97,19.09,1053.379,0.04,10.14,31.76,32.43,12.8
08/07/2020 23:30,GS,11099,3.417,17.55,10.41,3.417,151.5,10.42,5.4,32.17,47,19.56,1049.1,0.04,12.12,31.77,31.89,12.07
02/09/2020 3:30,GS,16748,2.676,348.8,11.86,2.676,79.82,11.86,4.77,32.65,46.01,19.74,1048.091,0.2,0,31.77,32.23,12.67
06/09/2020 3:00,GS,17321,1.926,326.6,9.3,1.926,57.63,9.27,3.16,33.06,50,21.4,1046.841,0.14,0,31.77,32.46,12.67
12/09/2020 4:40,GS,18195,0.485,115.2,39.95,0.485,206.2,39.97,1.03,33.66,44,19.9,1049.817,1.46,0,31.77,32.4,12.63
13/09/2020 1:50,GS,18322,1.755,6.749,6.724,1.755,97.8,6.703,3.13,33.44,42.47,19.11,1052.8,0.19,10.41,31.77,32.77,12.69
16/09/2020 1:50,GS,18754,3.672,1.847,9.72,3.672,92.8,9.72,5.83,32.88,48.22,20.65,1050.6,0.37,10.27,31.77,32.44,12.7
18/09/2020 1:20,GS,19039,4.228,355.8,8.78,4.228,86.8,8.75,6.9,33.14,45,19.75,1052.868,0.06,9.95,31.77,32.66,12.69
20/09/2020 6:40,GS,19359,2.889,344.7,11.38,2.889,75.72,11.4,4.29,32.2,47.2,19.67,1049.789,131.91,0.21,31.77,32.36,12.83
26/09/2020 20:40,GS,20307,1.814,348,14.07,1.814,79.05,14.06,3.26,33.44,37.59,17.16,1052.483,0.29,9.95,31.77,32.76,12.79
30/09/2020 21:30,GS,20888,2.26,350.8,9.64,2.26,81.8,9.64,3.8,33.46,47.83,21.04,1049.837,0.06,9.92,31.77,32.84,12.77
30/09/2020 21:40,GS,20889,2.756,358.4,8.48,2.756,89.4,8.47,4.84,33.36,50.54,21.86,1049.814,0,9.92,31.77,32.74,12.77
23/07/2020 1:10,GS,12404,1.919,332.1,10.54,1.919,235.1,10.52,3.15,32.95,39.8,17.58,1042.466,0.09,11.85,31.78,32.23,12.26
25/07/2020 0:20,GS,12687,2.816,353.7,10.28,2.816,256.7,10.28,4.12,33.09,42,18.61,1044.87,0,11.89,31.78,32.71,11.8
06/08/2020 6:30,GS,14001,1.614,272.3,13.11,1.614,308.4,13.11,2.67,31.47,49.32,19.68,1048.808,264.95,0.75,31.78,33.67,12.06
16/09/2020 6:20,GS,18781,1.868,284.3,10.55,1.868,15.31,10.52,3.5,31.99,54.08,21.7,1052.033,94.06,0,31.78,31.79,12.72
21/09/2020 0:20,GS,19465,2.282,342.2,9.4,2.282,73.18,9.4,3.89,33.55,37.21,17.2,1049.599,0.09,10.05,31.78,32.86,12.71
21/09/2020 22:30,GS,19598,4.595,14.71,7.878,4.595,105.7,7.901,6.96,32.57,47.61,20.18,1052.613,0,10.1,31.78,32.29,12.77
09/08/2020 0:30,GS,14397,2.033,273.5,11.66,2.033,309.4,11.65,3.93,32.74,44.91,19.35,1046.815,0,11.42,31.79,32.38,11.08
30/08/2020 5:40,GS,16329,1.215,345.1,9.91,1.215,76.12,9.91,2.12,32.79,56,22.87,1047.6,30.36,0,31.79,32.03,12.68
17/09/2020 6:20,GS,18925,1.122,320.2,11.35,1.122,51.23,11.39,1.82,32.11,58.21,23,1052.751,63.5,0,31.79,31.86,12.68
27/09/2020 22:10,GS,20460,2.89,359.5,6.979,2.89,90.5,6.964,4.45,33.92,40.1,18.66,1055.4,0.01,10.13,31.79,33.3,12.77
28/09/2020 19:50,GS,20590,0.78,285,9.38,0.78,16.01,9.38,1.25,35.1,33.65,16.91,1053.669,2.6,10.02,31.79,32.9,12.82
07/07/2020 22:40,GS,10950,3.234,19.87,11.7,3.234,153.9,11.7,5.4,32.66,43.99,19.03,1047.265,0,11.93,31.8,32.37,12.3
05/09/2020 1:50,GS,17170,1.002,289.1,11.62,1.002,20.13,11.62,1.35,35.47,33.96,17.32,1045.661,0.29,10.57,31.8,33.73,12.69
05/09/2020 4:50,GS,17188,1.101,321.9,17.51,1.101,52.87,17.51,2.05,34.16,49.71,22.28,1046.723,0,0,31.8,33.57,12.65
14/09/2020 23:20,GS,18595,3.417,3.935,6.693,3.417,94.9,6.693,6.32,33.02,43,18.98,1052.5,0,10.4,31.8,32.63,12.74
16/09/2020 1:40,GS,18753,2.889,359.6,10.74,2.889,90.6,10.76,4.97,32.91,48.31,20.68,1050.518,0.02,10.27,31.8,32.5,12.71
22/09/2020 6:50,GS,19648,2.407,344.9,9.47,2.407,75.89,9.45,3.34,30.95,45,17.74,1055.391,205.34,0.49,31.8,31.78,12.86
08/08/2020 5:50,GS,14285,1.646,276.4,15.59,1.646,312.2,15.52,4.03,32.34,52.94,21.62,1048.727,96.77,0,31.81,32.23,11.51
02/09/2020 3:20,GS,16747,3.196,347.2,8.06,3.196,78.16,8.06,4.6,32.7,44.72,19.28,1048.1,0.65,0,31.81,32.23,12.67
26/09/2020 6:50,GS,20224,2.684,270.3,8.02,2.684,1.323,8.02,4.45,30.54,54.9,20.53,1052.498,203.92,0.47,31.81,31.22,12.83
29/09/2020 19:50,GS,20734,0.845,246,10.13,0.845,337,10.13,1.33,33.8,40,18.37,1050.824,1,9.92,31.81,32.18,12.81
10/07/2020 23:30,GS,11387,4.009,6.385,8.41,4.009,140.4,8.4,6.12,32.11,51,20.87,1048.563,0,12.03,31.82,31.95,11.52
04/08/2020 1:20,GS,13682,0.82,351.4,17.24,0.82,28.4,17.23,1.71,32.7,47,20.08,1046.7,0.94,11.68,31.82,31.8,12.56
05/08/2020 21:50,GS,13949,1.355,290.3,9.57,1.355,326.7,9.56,2.29,34.36,26,12.45,1046.599,0.19,11.47,31.82,33.08,12.17
29/08/2020 0:00,GS,16151,3.031,8.52,9.96,3.031,99.5,9.96,4.8,32.79,52.13,21.87,1046.7,0.01,11.07,31.82,32.45,12.75
07/09/2020 2:50,GS,17464,1.617,296.4,16.62,1.617,27.36,16.61,2.87,33.76,48.01,21.36,1047.981,0.62,0,31.82,32.84,12.69
13/09/2020 1:30,GS,18320,1.315,3.892,9.73,1.315,94.9,9.73,2.2,34.05,35.42,16.83,1052.761,0,10.41,31.82,33.11,12.69
25/09/2020 19:40,GS,20157,4.248,279.1,7.463,4.248,10.13,7.463,7.5,32.8,45.22,19.54,1051.61,0,10.18,31.82,32.45,12.83
05/07/2020 23:20,GS,10666,4.104,265.2,9.06,4.104,39.17,9.06,6.62,32.38,47.54,19.95,1042.7,0,12.02,31.83,32.12,12.72
09/07/2020 6:00,GS,11138,1.98,2.809,12.22,1.98,136.8,12.21,3.43,30.56,50.83,19.33,1049.916,176.89,0.37,31.83,32.34,11.98
11/07/2020 23:40,GS,11532,2.7,2.569,11.35,2.7,136.5,11.35,4.38,32.16,53.51,21.66,1047.536,0,12.08,31.83,31.92,10.91
07/09/2020 6:20,GS,17485,1.691,342.4,9.61,1.691,73.36,9.62,3.25,31.98,54.64,21.8,1049.77,121.9,0.09,31.83,32.18,12.76
18/09/2020 1:10,GS,19038,4.372,354.2,7.595,4.372,85.3,7.602,6.11,33.16,45.05,19.77,1052.954,0.01,9.95,31.83,32.69,12.69
22/09/2020 21:40,GS,19737,5.523,19.18,8.67,5.523,110.2,8.67,9.81,32.68,49.72,20.94,1054.193,0,10.16,31.83,32.48,12.79
06/07/2020 23:30,GS,10811,2.775,261.7,13.52,2.775,35.7,13.52,5.39,32.73,40.27,17.59,1044.19,0.13,11.98,31.84,32.31,12.5
08/07/2020 6:00,GS,10994,0.476,255,76.83,0.476,28.97,76.82,1.24,31.73,34.85,14.54,1048.492,180.21,0.39,31.84,33.42,12.19
26/07/2020 0:40,GS,12833,4.012,1.699,8.51,4.012,264.7,8.5,6.27,32.5,50.57,21.03,1046.079,0,11.87,31.84,32.24,11.46
04/08/2020 1:10,GS,13681,0.988,320.3,9.41,0.988,357.3,9.41,1.82,32.76,45.96,19.7,1046.7,0.83,11.68,31.84,31.88,12.56
08/08/2020 2:00,GS,14262,2.534,267.9,8.98,2.534,303.3,8.98,4.84,33.07,47.28,20.44,1047.565,0,11.57,31.84,32.82,11.58
03/09/2020 1:30,GS,16880,3.297,3.399,6.239,3.297,94.4,6.244,4.63,32.6,55.99,22.76,1050.6,0.05,10.76,31.84,32.27,12.7
23/07/2020 1:00,GS,12403,1.926,328,13.33,1.926,231,13.32,3.39,32.94,39.8,17.67,1042.4,0.34,11.85,31.85,32.3,12.26
05/09/2020 2:00,GS,17171,0.931,292.6,10.92,0.931,23.64,10.91,1.42,35.37,38.13,19.07,1045.587,1.27,10.57,31.85,33.49,12.69
28/09/2020 19:40,GS,20589,0.306,238.3,46.4,0.306,329.3,46.39,0.7,35.08,34.77,17.41,1053.599,1.93,10.02,31.85,33.29,12.83
30/09/2020 20:30,GS,20882,1.048,355,7.831,1.048,86,7.834,1.39,34.15,36,17.15,1049.41,1,9.92,31.85,32.71,12.8
30/09/2020 20:50,GS,20884,1.431,341,8.72,1.431,72,8.72,2.13,34.01,38.27,17.98,1049.617,1,9.92,31.85,32.68,12.79
27/08/2020 21:00,GS,15989,1.639,277.3,35.4,1.639,8.27,35.4,3.29,33.76,29.8,13.86,1047.866,0.09,11.14,31.86,32.88,12.82
06/09/2020 2:50,GS,17320,2.022,328.4,9.09,2.022,59.37,9.1,3.02,33.15,49.52,21.35,1046.776,0.13,0,31.86,32.61,12.67
12/09/2020 5:50,GS,18202,1.248,346.3,8.67,1.248,77.29,8.68,1.79,32.89,48.02,20.57,1050.506,34.05,0,31.86,32.19,12.62
13/09/2020 22:30,GS,18446,4.961,13.8,8.26,4.961,104.8,8.28,8.62,32.85,46.53,20.02,1054.405,0,10.49,31.86,32.59,12.77
16/09/2020 1:30,GS,18752,3.171,3.742,7.778,3.171,94.7,7.803,4.87,32.97,47.57,20.52,1050.5,0.03,10.27,31.86,32.58,12.71
19/09/2020 0:10,GS,19176,3.385,356.8,7.286,3.385,87.8,7.286,5.01,33.29,52.84,22.47,1052.003,0,9.75,31.86,32.81,12.73
21/07/2020 1:00,GS,12115,3.847,1.805,6.547,3.847,264.8,6.534,5.79,32.02,56.55,22.41,1048.3,0,6.6,31.87,31.87,12.71
23/07/2020 0:50,GS,12402,2.213,335.6,9.54,2.213,238.6,9.56,3.98,32.85,40.49,17.79,1042.4,0,11.85,31.87,32.43,12.27
07/08/2020 6:20,GS,14144,2.207,291.8,10.84,2.207,327.9,10.9,3.45,32.02,44,18.32,1050.022,222.16,0.54,31.87,33.59,11.81
26/08/2020 21:50,GS,15850,2.836,291,10.87,2.836,21.96,10.87,4.69,33.82,30.64,14.34,1049.691,0,11.17,31.87,33.18,12.8
02/09/2020 3:00,GS,16745,2.474,352.2,9.07,2.474,83.2,9.07,3.77,32.77,45.24,19.58,1047.869,0.13,0,31.87,32.37,12.68
17/09/2020 2:40,GS,18903,2.47,5.76,8.2,2.47,96.8,8.2,3.93,32.64,55,22.47,1051.1,0.23,0,31.87,32.27,12.68
19/09/2020 23:00,GS,19313,2.229,349.5,8.86,2.229,80.5,8.87,3.58,33.84,41,19,1048.834,0,9.87,31.87,33.23,12.76
21/09/2020 0:10,GS,19464,2.328,338.2,10.57,2.328,69.22,10.57,3.76,33.66,37.01,17.31,1049.528,0.07,10.05,31.87,32.96,12.71
05/08/2020 0:40,GS,13822,2.493,307.8,20.03,2.493,344.8,20.03,3.51,32.74,46.63,20.01,1045.263,0.28,11.56,31.88,32.22,12.34
09/08/2020 21:30,GS,14470,92.5,245.2,11.3,92.5,277.3,3.79,1000,NAN,39.64,16.85,953.5455,NAN,0,31.88,31.78,9.12
24/08/2020 23:20,GS,15571,2.947,12.2,11.62,2.947,103.2,11.61,5.2,33.56,37.71,17.33,1046.97,0.1,6.08,31.88,32.89,12.82
07/09/2020 2:40,GS,17463,1.855,313.4,22.59,1.855,44.43,22.59,3.21,33.73,48.85,21.55,1047.9,0.59,0,31.88,32.88,12.69
08/09/2020 5:30,GS,17624,2.759,4.08,6.959,2.759,95.1,6.965,4.94,32.6,58.92,23.56,1050.608,8.66,0,31.88,32.27,12.64
18/09/2020 1:00,GS,19037,4.044,347.4,8.78,4.044,78.36,8.78,6.37,33.18,45.62,19.97,1053,0,9.95,31.88,32.75,12.69
21/09/2020 22:20,GS,19597,4.577,8.71,7.504,4.577,99.7,7.504,7.32,32.6,48.34,20.39,1052.501,0,10.1,31.88,32.36,12.77
24/09/2020 20:40,GS,20019,3.211,294.5,10.89,3.211,25.54,10.89,5.53,32.91,44,19.18,1053.303,0,10.14,31.88,32.56,12.81
21/07/2020 23:10,GS,12248,4.037,1.244,7.288,4.037,264.2,7.288,5.54,32.79,41.86,18.31,1046.5,0,11.75,31.89,32.57,12.51
26/07/2020 6:30,GS,12868,3.312,357.4,8.03,3.312,260.4,8.03,4.39,31.52,53.68,21.12,1048.086,243.67,0.68,31.89,32.6,11.34
05/09/2020 1:40,GS,17169,0.703,241.4,67.38,0.703,332.4,67.36,1.16,36.21,32.69,17.43,1045.7,0.96,10.57,31.89,34.08,12.7
12/09/2020 4:30,GS,18194,0.453,210.6,55.64,0.453,301.7,55.63,0.86,33.75,44,19.84,1049.64,1.27,0,31.89,32.48,12.63
26/09/2020 20:30,GS,20306,1.4,323.9,14.78,1.4,54.9,14.78,2.3,33.69,36.41,16.91,1052.4,0.49,9.95,31.89,32.94,12.79
05/07/2020 23:10,GS,10665,4.1,259.9,9.97,4.1,33.91,9.96,6.34,32.48,47.51,20,1042.673,0,12.02,31.9,32.21,12.72
08/07/2020 23:20,GS,11098,2.703,11.83,9.86,2.703,145.8,9.86,4.16,32.24,46.67,19.5,1049.169,0,12.12,31.9,32,12.07
09/07/2020 22:50,GS,11239,4.462,13.95,8.1,4.462,148,8.1,8.62,32.22,48.66,20.14,1047.6,0,11.96,31.9,32.06,11.84
24/07/2020 0:10,GS,12542,2.08,345.1,9.61,2.08,248.1,9.61,3.64,33.04,47.24,20.45,1043.413,0,11.77,31.9,32.48,12.04
05/08/2020 21:40,GS,13948,1.246,294.7,15.54,1.246,331,15.55,1.63,34.56,26,12.52,1046.5,0.11,11.47,31.9,33.39,12.17
07/08/2020 0:00,GS,14106,2.226,311.3,23,2.226,347.4,23.01,3.74,33.98,41.06,19.08,1048.8,0,11.63,31.9,33.18,11.9
09/08/2020 0:20,GS,14396,2.224,269.9,12.21,2.224,305.9,12.23,3.54,32.83,44.71,19.33,1046.9,0,11.42,31.9,32.53,11.08
30/08/2020 4:30,GS,16322,0.936,221.2,38.57,0.936,312.2,38.55,1.38,33.71,53.44,23.06,1047.1,0.98,0,31.9,32.68,12.68
06/09/2020 2:40,GS,17319,1.836,331.5,11,1.836,62.55,11,2.87,33.3,48.69,21.22,1046.733,0.01,0,31.9,32.79,12.68
07/09/2020 2:30,GS,17462,1.551,305.4,18.9,1.551,36.41,18.91,2.71,33.76,48.95,21.64,1047.89,0.11,0,31.9,32.97,12.69
08/09/2020 5:20,GS,17623,2.948,6.848,8.75,2.948,97.8,8.75,4.63,32.63,58.65,23.57,1050.531,2.98,0,31.9,32.31,12.64
17/09/2020 2:30,GS,18902,2.611,6.181,10.46,2.611,97.2,10.43,4.15,32.6,55,22.46,1051.102,0.01,0,31.9,32.3,12.68
23/09/2020 21:00,GS,19877,3.755,292.4,9.17,3.755,23.39,9.17,6.33,32.88,44.98,19.47,1053.331,0,10.12,31.9,32.58,12.78
30/09/2020 20:40,GS,20883,1.288,349.5,7.945,1.288,80.5,7.939,1.76,34.13,36.82,17.49,1049.5,1,9.92,31.9,32.66,12.79
06/07/2020 23:20,GS,10810,2.907,255.3,14.94,2.907,29.32,14.94,5.97,32.89,39.46,17.52,1044.108,0,11.98,31.91,32.48,12.5
25/08/2020 6:30,GS,15614,1.029,333.3,29.27,1.029,64.25,29.27,2.35,32.93,30.6,13.6,1049.113,207.07,0.51,31.91,34.11,12.87
03/09/2020 1:20,GS,16879,2.856,5.056,7.609,2.856,96,7.611,4.65,32.69,55.53,22.73,1050.684,0.12,10.76,31.91,32.32,12.71
25/09/2020 7:00,GS,20081,2.339,280.9,9.47,2.339,11.97,9.46,3.62,30.04,48.26,18.03,1054.369,257.8,0.69,31.91,30.81,12.9
27/09/2020 22:00,GS,20459,2.813,2.102,7.205,2.813,93.1,7.205,4.04,34.04,41.29,19.16,1055.4,0.02,10.13,31.91,33.42,12.78
30/09/2020 21:20,GS,20887,2.209,338.2,9.77,2.209,69.19,9.77,3.29,33.84,43.86,19.98,1049.783,0.32,9.92,31.91,32.94,12.78
