"TIMESTAMP","RECORD","Speed_AVG","Direction_AVG","Direction_StDev","Raw_Speed_AVG","Raw_Direction_AVG","Raw_Direction_StDev","Speed_Max","Temperature_Avg","RH_Avg","Dewpoint_T_Avg","Pressure_Avg","Radiation_Avg","Sunshine","IR_Temp_Avg","IRdetectorT_Avg","Batt_Min"
"2020-07-11 18:10:00",11499,3.661,326.8,9.88,3.661,100.9,9.89,7.07,38.68,28.7,17.53,1046.398,64.41,12.08,38.56,39.84,11.15
"2020-07-11 18:20:00",11500,3.962,321.5,10.11,3.962,95.5,10.15,6.3,38.25,29.57,17.69,1046.474,29.33,12.08,38.05,39.24,11.15
"2020-07-11 18:30:00",11501,3.768,326.3,11.08,3.768,100.4,11.08,6.07,37.81,31.04,17.99,1046.544,18.72,12.08,37.62,38.5,11.14
"2020-07-11 18:40:00",11502,3.214,329.1,21.67,3.214,103.1,21.66,5.9,37.5,31.29,17.87,1046.599,10.58,12.08,37.29,37.9,11.14
"2020-07-11 18:50:00",11503,2.854,332.8,14.84,2.854,106.8,14.84,4.66,37.2,32.36,18.08,1046.631,4.43,12.08,36.96,37.4,11.13
"2020-07-11 19:00:00",11504,2.365,326.6,31.7,2.365,100.6,31.71,4.69,36.99,32.57,18.02,1046.751,1.31,12.08,36.69,36.99,11.12
"2020-07-11 19:10:00",11505,2.339,324.4,24.84,2.339,98.4,24.84,5.57,36.89,32.06,17.71,1046.852,0.38,12.08,36.43,36.65,11.13
"2020-07-11 19:20:00",11506,2.584,316,18.75,2.584,90,18.75,6.01,36.6,33.23,18.01,1046.928,0.03,12.08,36.15,36.4,11.12
"2020-07-11 19:30:00",11507,2.634,301,22.65,2.634,75.02,22.65,4.56,36.36,33.16,17.83,1047,0.02,12.08,35.87,36.11,11.12
"2020-07-11 19:40:00",11508,2.376,279.9,11.62,2.376,53.92,11.62,3.98,36.39,32.18,17.38,1046.997,0.01,12.08,35.68,35.95,11.11
"2020-07-11 19:50:00",11509,1.833,303.5,19.56,1.833,77.5,19.56,3.71,36.42,31.13,16.84,1047.056,0.2,12.08,35.46,35.78,11.11
"2020-07-11 20:00:00",11510,1.456,286.3,23.03,1.456,60.29,23.02,3.21,36.31,30,16.32,1047.1,0.23,12.08,35.23,35.59,11.1
"2020-07-11 20:10:00",11511,1.905,277.9,9.9,1.905,51.92,9.9,2.89,36.28,29.63,15.99,1047.111,0.56,12.08,35.08,35.45,11.09
"2020-07-11 20:20:00",11512,1.726,278.9,9.88,1.726,52.87,9.88,3.06,36.27,28.76,15.53,1047.165,0.45,12.08,34.88,35.39,11.09
"2020-07-11 20:30:00",11513,1.141,290.1,17.48,1.141,64.12,17.5,2.77,36.25,28.37,15.21,1047.291,0.14,12.08,34.7,35.27,11.08
"2020-07-11 20:40:00",11514,1.128,306.5,24.29,1.128,80.5,24.3,2.23,36.09,28.37,15.12,1047.391,0.49,12.08,34.47,35,11.07
"2020-07-11 20:50:00",11515,1.905,316.1,23.02,1.905,90.1,23.02,3.58,35.99,27.8,14.73,1047.407,0.86,12.08,34.38,34.83,11.06
"2020-07-11 21:00:00",11516,1.691,330.6,13.91,1.691,104.6,13.91,2.87,35.7,29.34,15.27,1047.474,0.11,12.08,34.15,34.7,11.06
"2020-07-11 21:10:00",11517,2.65,13.58,11.36,2.65,147.6,11.35,4.35,35.35,33.29,16.93,1047.6,0.16,12.08,34.15,34.6,11.05
"2020-07-11 21:20:00",11518,2.149,20.19,10.84,2.149,154.2,10.84,3.46,34.96,37.3,18.39,1047.684,0,12.08,33.94,34.56,11.04
"2020-07-11 21:30:00",11519,2.344,16.36,9.26,2.344,150.4,9.26,4.5,34.66,38.59,18.68,1047.811,0.07,12.08,33.77,34.32,11.03
"2020-07-11 21:40:00",11520,2.995,13.68,8.08,2.995,147.7,8.08,4.51,34.39,40.65,19.22,1047.877,0.14,12.08,33.57,34.15,11.03
"2020-07-11 21:50:00",11521,2.986,4.099,8.41,2.986,138.1,8.39,4.74,33.91,46.55,21.05,1047.9,0,12.08,33.41,33.82,11.02
"2020-07-11 22:00:00",11522,2.83,8.27,8.63,2.83,142.3,8.64,3.8,33.69,48.92,21.62,1047.902,0,12.08,33.24,33.53,11.01
"2020-07-11 22:10:00",11523,3.043,14.06,9.4,3.043,148,9.4,4.71,33.54,49,21.51,1047.894,0,12.08,33.03,33.33,11
"2020-07-11 22:20:00",11524,3.24,13.58,6.519,3.24,147.6,6.507,4.64,33.47,48.41,21.14,1047.897,0,12.08,32.85,33.19,10.99
"2020-07-11 22:30:00",11525,3.259,6.797,9.34,3.259,140.8,9.33,4.96,33.27,48.03,20.87,1047.844,0,12.08,32.69,33.04,10.98
"2020-07-11 22:40:00",11526,2.754,4.357,8.14,2.754,138.3,8.15,4.17,33.05,49.73,21.3,1047.8,0,12.08,32.54,32.85,10.97
"2020-07-11 22:50:00",11527,2.743,359.8,7.8,2.743,133.7,7.81,4.29,32.82,51.28,21.56,1047.771,0,12.08,32.47,32.64,10.96
"2020-07-11 23:00:00",11528,2.527,9.78,10.45,2.527,143.8,10.44,4.21,32.67,52.17,21.77,1047.7,0,12.08,32.38,32.45,10.95
"2020-07-11 23:10:00",11529,2.954,7.985,10.03,2.954,142,10.03,4.64,32.52,53,21.83,1047.658,0,12.08,32.23,32.3,10.94
"2020-07-11 23:20:00",11530,2.903,7.345,8.31,2.903,141.3,8.33,4.52,32.41,53.4,21.84,1047.6,0,12.08,32.09,32.17,10.94
"2020-07-11 23:30:00",11531,3.032,9.77,10.9,3.032,143.8,10.9,5.04,32.29,53.25,21.72,1047.595,0,12.08,31.93,32.03,10.92
"2020-07-11 23:40:00",11532,2.7,2.569,11.35,2.7,136.5,11.35,4.38,32.16,53.51,21.66,1047.536,0,12.08,31.83,31.92,10.91
"2020-07-11 23:50:00",11533,2.497,344,12.05,2.497,118,12.07,4.07,32,54,21.65,1047.561,0,12.08,31.74,31.75,10.9
"2020-07-12 00:00:00",11534,2.336,348.1,17.19,2.336,122,17.19,3.71,31.84,54.55,21.68,1047.585,0.12,12.08,31.68,31.57,10.89
"2020-07-12 00:10:00",11535,2.071,346.5,17.88,2.071,120.4,17.91,3.73,31.77,55,21.74,1047.472,0,12.08,31.63,31.46,10.88
"2020-07-12 00:20:00",11536,1.582,320.9,28.06,1.582,94.9,28.07,4.01,31.73,54.88,21.64,1047.4,0.17,12.08,31.55,31.33,10.87
"2020-07-12 00:30:00",11537,2.616,354.9,14.22,2.616,128.9,14.21,4.5,31.63,55,21.54,1047.318,0.32,12.08,31.45,31.22,10.86
"2020-07-12 00:40:00",11538,1.886,337.5,14.26,1.886,111.5,14.23,3.27,31.43,55.27,21.5,1047.3,0,12.08,31.32,31.13,10.85
"2020-07-12 00:50:00",11539,1.694,323.2,21.43,1.694,97.2,21.45,3.22,31.3,56,21.52,1047.193,0.1,12.08,31.19,30.94,10.83
"2020-07-12 01:00:00",11540,1.846,343.6,15.42,1.846,117.6,15.43,2.99,31.24,55.97,21.42,1047.1,0.24,12.08,31.1,30.8,10.82
"2020-07-12 01:10:00",11541,1.71,331.2,13.66,1.71,105.1,13.64,2.63,31.06,56,21.4,1047.061,0.11,12.08,30.99,30.66,10.81
"2020-07-12 01:20:00",11542,1.241,346.3,23.84,1.241,120.3,23.83,2.34,31.1,56.05,21.42,1046.948,0.53,12.08,30.98,30.5,10.79
"2020-07-12 01:30:00",11543,0.979,350.7,11.84,0.979,124.7,11.85,2.2,31.12,56,21.39,1046.9,0.59,12.08,30.94,30.41,10.78
"2020-07-12 01:40:00",11544,0.962,335.5,14.1,0.962,109.4,14.1,2.33,31.1,55.45,21.27,1046.812,1.01,12.08,30.85,30.28,10.76
"2020-07-12 01:50:00",11545,1.408,330.4,16.73,1.408,104.4,16.74,2.88,31.04,55.1,21.15,1046.716,1,12.08,30.8,30.18,10.75
"2020-07-12 02:00:00",11546,1.313,325.4,17.22,1.313,99.4,17.21,2.52,30.98,55,21.03,1046.699,0.79,12.08,30.74,30.15,10.73
"2020-07-12 02:10:00",11547,1.092,312.4,14.15,1.092,86.4,14.16,2.46,30.96,54.49,20.83,1046.7,0.87,12.08,30.68,30.11,10.72
"2020-07-12 02:20:00",11548,1.108,284.9,12.49,1.108,58.87,12.45,2.04,31.04,53.31,20.56,1046.682,0.98,0,30.65,30.09,10.7
"2020-07-12 02:30:00",11549,0.921,280,10.45,0.921,53.97,10.45,1.83,31.18,49.56,19.49,1046.601,1,0,30.57,30.11,10.68
"2020-07-12 02:40:00",11550,0.664,308.3,15.83,0.664,82.2,15.83,1.44,31.3,47,18.69,1046.6,1,0,30.44,30.09,10.66
"2020-07-12 02:50:00",11551,0.779,298.8,36.37,0.779,72.79,36.4,1.21,31.19,47,18.66,1046.651,1,0,30.36,29.96,10.64
"2020-07-12 03:00:00",11552,0.972,213.6,6.515,0.972,347.5,6.51,1.44,30.85,47.87,18.62,1046.7,1,0,30.27,29.89,10.62
"2020-07-12 03:10:00",11553,0.78,224,11.69,0.78,357.8,11.63,1.28,30.75,48.03,18.59,1046.7,1.22,0,30.23,29.79,10.59
"2020-07-12 03:20:00",11554,1.182,245.9,21.83,1.182,19.69,21.88,2.38,30.86,48.06,18.77,1046.645,1.89,0,30.25,29.78,10.57
"2020-07-12 03:30:00",11555,1.082,241.7,12.94,1.082,15.63,12.93,2.04,31.02,47.73,18.75,1046.667,1.26,0,30.19,29.92,10.54
"2020-07-12 03:40:00",11556,1.061,237.5,14.29,1.061,11.4,14.3,2,30.95,47.64,18.68,1046.663,0.97,0,30.13,29.97,10.52
"2020-07-12 03:50:00",11557,0.949,239.7,10.9,0.949,13.59,10.88,1.42,30.8,47.58,18.51,1046.638,0.97,0,30.04,29.88,10.49
"2020-07-12 04:00:00",11558,0.99,260,10.06,0.99,33.87,10.04,1.49,30.78,47.06,18.39,1046.647,1.01,0,30,29.8,10.45
"2020-07-12 04:10:00",11559,1.433,251.2,22.06,1.433,25.02,22.07,3.36,30.75,48.06,18.6,1046.6,1.21,0,29.99,29.79,10.42
"2020-07-12 04:20:00",11560,2.366,274.6,10.23,2.366,48.58,10.19,3.84,30.65,48.89,18.84,1046.6,0.95,0,29.92,29.87,10.39
"2020-07-12 04:30:00",11561,2.242,268.4,11.42,2.242,42.4,11.41,3.72,30.57,49,18.84,1046.598,1.03,0,29.83,29.93,10.34
"2020-07-12 04:40:00",11562,1.818,261.6,12.63,1.818,35.57,12.61,2.69,30.59,49,18.71,1046.593,2.43,0,29.8,29.94,10.29
"2020-07-12 04:50:00",11563,1.917,264.5,10.6,1.917,38.43,10.6,3.27,30.59,48.59,18.61,1046.584,6.8,0,29.8,29.93,10.23
"2020-07-12 05:00:00",11564,1.949,264,8.31,1.949,37.9,8.31,3.13,30.58,48,18.53,1046.667,16.71,0,29.84,29.96,10.17
"2020-07-12 05:10:00",11565,1.881,261.3,9.84,1.881,35.24,9.84,3.01,30.63,48,18.45,1046.825,34.25,0,30.01,30.11,10.09
"2020-07-12 05:20:00",11566,1.769,270.6,10.54,1.769,44.53,10.54,3.04,30.79,47.28,18.47,1046.96,56.67,0,30.45,30.53,10
"2020-07-12 05:30:00",11567,1.441,255.8,9.46,1.441,29.72,9.43,2.47,31.04,47,18.55,1047.098,83.47,0,30.98,31.16,9.89
"2020-07-12 05:40:00",11568,1.429,255.5,12.25,1.429,29.53,12.25,2.39,31.22,46.64,18.57,1047.167,112.46,0.03,31.48,31.85,9.76
"2020-07-12 05:50:00",11569,1.275,256.8,10.6,1.275,30.83,10.61,2.1,31.46,45.99,18.54,1047.295,142.88,0.2,32.1,32.58,9.62
"2020-07-12 06:00:00",11570,0.982,254.6,19.06,0.982,28.58,19.06,1.9,31.8,45.09,18.66,1047.411,172.57,0.36,32.8,33.4,9.47
"2020-07-12 06:10:00",11571,0.388,282.3,58.16,0.388,56.31,58.16,1.17,32.5,44.07,18.91,1047.486,203.13,0.53,33.68,34.47,9.31
"2020-07-12 06:20:00",11572,0.453,31.51,91.8,0.453,165.5,91.8,1.09,33.28,43.24,19.22,1047.65,235.19,0.7,34.23,35.42,9.15
"2020-07-12 06:30:00",11573,0.718,143.4,69.42,0.718,277.4,69.42,1.51,32.81,45.14,19.5,1047.767,262.42,0.86,34.57,35.73,8.97
"2020-07-12 06:40:00",11574,20.84,185.3,22.15,20.84,317.1,19.12,1000,"NAN",48.08,20.09,1027.169,"NAN",0.08,35.16,36.17,8.83
"2020-07-12 07:00:00",11575,1.588,137.2,22.86,1.588,270.5,22.87,3.56,"NAN",49.79,20.71,1022.821,"NAN",0.06,35.1,35.84,8.83
"2020-07-12 07:10:00",11576,2.155,56.26,15.01,2.155,190.5,15.03,3.62,32.53,51.75,21.43,1047.7,434.2813,0.05,35.01,35.12,8.86
"2020-07-12 07:20:00",11577,1.912,67.02,12.51,1.912,201.4,12.51,3.82,32.52,52.55,21.67,1047.7,416.3636,0.03,35.75,35,9
"2020-07-12 08:10:00",11578,1.156,110.8,6.909,1.156,245.8,6.909,1.71,"NAN",41,17.36,838.16,"NAN",0,39.4,37.01,9.04
"2020-07-12 09:50:00",11579,1.857,121.8,11.39,1.857,255.8,11.39,3.39,"NAN",37.33,17.43,872.8334,"NAN",0,45.93,40.25,9.13
"2020-07-12 10:50:00",11580,2.534,157.4,23.28,2.534,291.5,23.42,3.93,"NAN",39.27,19.82,999.2592,"NAN",0.03,48.81,41.31,8.99
"2020-07-12 11:20:00",11581,2.911,132.3,15.28,2.911,266.5,15.26,6.29,36.59,40.19,20.99,1046.571,998.1935,0.05,49.74,41.75,8.85
"2020-07-12 11:50:00",11582,2.569,176,6.864,2.569,310,6.864,3.69,37.2,39,21.06,1046.2,1001.286,0.01,50.51,42.27,9.12
"2020-07-12 12:30:00",11583,31.55,133,20.44,31.55,267.1,8.82,1000,"NAN",35.69,20.47,1016.633,"NAN",0.05,49.43,42.52,8.9
"2020-07-12 13:10:00",11584,167.5,139.5,52,167.5,267.7,14.4,1000,"NAN",29.17,17.55,870.9166,"NAN",0,50.15,43.71,9.15
"2020-07-12 14:20:00",11585,0.463,168,41.21,0.463,302.8,41.23,0.87,40.17,33,20.9,1044.1,761.6667,0.01,48.46,44.88,9.13
"2020-07-12 16:00:00",11586,1.968,45.56,15.43,1.968,180.5,15.46,4.02,"NAN",34.75,21.1,1024.998,"NAN",0.09,42.69,41.98,8.8
"2020-07-12 18:10:00",11587,2.195,311,0.014,2.195,85,0,4.39,"NAN",11.5,7.3,521.9,"NAN",0,38.14,39.56,9.22
"2020-07-12 21:10:00",11588,145.1,328.4,20.22,145.1,111.4,46.96,1000,34.8,30,14.71,1045.2,0.1428571,0,33.48,33.58,9.05
"2020-07-13 00:20:00",11589,72.55,309.4,16.99,72.55,84.7,35.34,1000,"NAN",40.21,16.76,970.45,"NAN",0,31.11,30.79,9.03
"2020-07-17 09:30:00",11590,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.05
"2020-07-17 09:40:00",11591,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.41
"2020-07-17 09:50:00",11592,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.38
"2020-07-17 10:00:00",11593,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.38
"2020-07-17 10:10:00",11594,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.35
"2020-07-17 10:20:00",11595,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.35
"2020-07-17 10:30:00",11596,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.35
"2020-07-17 10:40:00",11597,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.35
"2020-07-17 10:50:00",11598,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.36
"2020-07-17 11:00:00",11599,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.36
"2020-07-17 11:10:00",11600,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.36
"2020-07-17 11:20:00",11601,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.36
"2020-07-17 11:30:00",11602,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.36
"2020-07-17 11:40:00",11603,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.36
"2020-07-17 11:50:00",11604,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.36
"2020-07-17 12:00:00",11605,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.33
"2020-07-17 12:10:00",11606,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.33
"2020-07-17 12:20:00",11607,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.33
"2020-07-17 12:30:00",11608,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.33
"2020-07-17 12:40:00",11609,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.34
"2020-07-17 12:50:00",11610,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.33
"2020-07-17 13:00:00",11611,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.34
"2020-07-17 13:10:00",11612,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.34
"2020-07-17 13:20:00",11613,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.34
"2020-07-17 13:30:00",11614,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.34
"2020-07-17 13:40:00",11615,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.34
"2020-07-17 13:50:00",11616,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.34
"2020-07-17 14:00:00",11617,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.34
"2020-07-17 14:10:00",11618,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.34
"2020-07-17 14:20:00",11619,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.34
"2020-07-17 14:30:00",11620,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.34
"2020-07-17 14:40:00",11621,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.34
"2020-07-17 14:50:00",11622,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.34
"2020-07-17 15:00:00",11623,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.34
"2020-07-17 15:10:00",11624,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.34
"2020-07-17 15:20:00",11625,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.34
"2020-07-17 15:30:00",11626,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.34
"2020-07-17 15:40:00",11627,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.34
"2020-07-17 15:50:00",11628,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.35
"2020-07-17 16:00:00",11629,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.35
"2020-07-17 16:10:00",11630,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.35
"2020-07-17 16:20:00",11631,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.35
"2020-07-17 16:30:00",11632,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.35
"2020-07-17 16:40:00",11633,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.35
"2020-07-17 16:50:00",11634,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.35
"2020-07-17 17:00:00",11635,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.35
"2020-07-17 17:10:00",11636,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.35
"2020-07-17 17:20:00",11637,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.35
"2020-07-17 17:30:00",11638,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.35
"2020-07-17 17:40:00",11639,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.35
"2020-07-17 17:50:00",11640,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.35
"2020-07-17 18:00:00",11641,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.35
"2020-07-17 18:10:00",11642,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.35
"2020-07-17 18:20:00",11643,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.35
"2020-07-17 18:30:00",11644,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.35
"2020-07-17 18:40:00",11645,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.35
"2020-07-17 18:50:00",11646,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.35
"2020-07-17 19:00:00",11647,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.35
"2020-07-17 19:10:00",11648,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.36
"2020-07-17 19:20:00",11649,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.36
"2020-07-17 19:30:00",11650,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.36
"2020-07-17 19:40:00",11651,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.36
"2020-07-17 19:50:00",11652,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.36
"2020-07-17 20:00:00",11653,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.36
"2020-07-17 20:10:00",11654,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.36
"2020-07-17 20:20:00",11655,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.36
"2020-07-17 20:30:00",11656,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.36
"2020-07-17 20:40:00",11657,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.36
"2020-07-17 20:50:00",11658,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.36
"2020-07-17 21:00:00",11659,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.36
"2020-07-17 21:10:00",11660,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.36
"2020-07-17 21:20:00",11661,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.36
"2020-07-17 21:30:00",11662,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.36
"2020-07-17 21:40:00",11663,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.37
"2020-07-17 21:50:00",11664,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.36
"2020-07-17 22:00:00",11665,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.37
"2020-07-17 22:10:00",11666,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.37
"2020-07-17 22:20:00",11667,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.37
"2020-07-17 22:30:00",11668,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.37
"2020-07-17 22:40:00",11669,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.37
"2020-07-17 22:50:00",11670,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.37
"2020-07-17 23:00:00",11671,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.37
"2020-07-17 23:10:00",11672,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.37
"2020-07-17 23:20:00",11673,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.37
"2020-07-17 23:30:00",11674,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.37
"2020-07-17 23:40:00",11675,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.37
"2020-07-17 23:50:00",11676,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.37
"2020-07-18 00:00:00",11677,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.37
"2020-07-18 00:10:00",11678,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.38
"2020-07-18 00:20:00",11679,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.38
"2020-07-18 00:30:00",11680,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.38
"2020-07-18 00:40:00",11681,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.38
"2020-07-18 00:50:00",11682,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.38
"2020-07-18 01:00:00",11683,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.4
"2020-07-18 01:10:00",11684,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.4
"2020-07-18 01:20:00",11685,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.4
"2020-07-18 01:30:00",11686,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.4
"2020-07-18 01:40:00",11687,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.4
"2020-07-18 01:50:00",11688,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.4
"2020-07-18 02:00:00",11689,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.4
"2020-07-18 02:10:00",11690,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.4
"2020-07-18 02:20:00",11691,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.4
"2020-07-18 02:30:00",11692,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.41
"2020-07-18 02:40:00",11693,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.4
"2020-07-18 02:50:00",11694,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.41
"2020-07-18 03:00:00",11695,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.41
"2020-07-18 03:10:00",11696,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.41
"2020-07-18 03:20:00",11697,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.41
"2020-07-18 03:30:00",11698,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.41
