round_dt,Date,Time,iButton_Temp,Time_Date,Object,Size,Month,Season,RECORD,Speed_AVG,Direction_AVG,Direction_StDev,Raw_Speed_AVG,Raw_Direction_AVG,Raw_Direction_StDev,Speed_Max,Temperature_Avg,RH_Avg,Dewpoint_T_Avg,Pressure_Avg,Radiation_Avg,Sunshine,IR_Temp_Avg,IRdetectorT_Avg,Batt_Min
14/02/2022 9:00,14/02/2022,9:00,18.5,2/14/22 9:10:00 AM,Rock,Large,2,Winter,37022,0.821,138.2,33.13,0.821,152.2,33.15,1.51,20.25,48.36,9.1,1065.566,613.23,1.63,23.5,22.59,13.72
14/02/2022 9:00,14/02/2022,9:00,20,2/14/22 9:10:00 AM,Bush,Small,2,Winter,37022,0.821,138.2,33.13,0.821,152.2,33.15,1.51,20.25,48.36,9.1,1065.566,613.23,1.63,23.5,22.59,13.72
15/02/2022 10:00,15/02/2022,10:00,20.5,2/15/22 10:09:00 AM,Rock,Medium,2,Winter,37172,1.668,45.66,19.82,1.668,59.66,19.82,2.97,20.28,48.22,9.12,1066.297,611.42,2.8,23.76,23.89,13.64
15/02/2022 10:00,15/02/2022,10:00,21,2/15/22 10:09:00 AM,Rock,Small,2,Winter,37172,1.668,45.66,19.82,1.668,59.66,19.82,2.97,20.28,48.22,9.12,1066.297,611.42,2.8,23.76,23.89,13.64
15/02/2022 10:00,15/02/2022,10:00,21,2/15/22 10:10:00 AM,Bush,Small,2,Winter,37172,1.668,45.66,19.82,1.668,59.66,19.82,2.97,20.28,48.22,9.12,1066.297,611.42,2.8,23.76,23.89,13.64
15/02/2022 10:00,15/02/2022,10:00,19,2/15/22 10:10:00 AM,Rock,Large,2,Winter,37172,1.668,45.66,19.82,1.668,59.66,19.82,2.97,20.28,48.22,9.12,1066.297,611.42,2.8,23.76,23.89,13.64
15/02/2022 10:00,15/02/2022,10:00,20.5,2/15/22 10:09:00 AM,Rock,Medium,2,Winter,37173,1.492,22.55,25.26,1.492,36.55,25.26,3.13,20.49,47.55,9.06,1066.341,616.49,2.97,24.24,23.9,13.64
15/02/2022 10:00,15/02/2022,10:00,21,2/15/22 10:09:00 AM,Rock,Small,2,Winter,37173,1.492,22.55,25.26,1.492,36.55,25.26,3.13,20.49,47.55,9.06,1066.341,616.49,2.97,24.24,23.9,13.64
15/02/2022 10:00,15/02/2022,10:00,21,2/15/22 10:10:00 AM,Bush,Small,2,Winter,37173,1.492,22.55,25.26,1.492,36.55,25.26,3.13,20.49,47.55,9.06,1066.341,616.49,2.97,24.24,23.9,13.64
15/02/2022 10:00,15/02/2022,10:00,19,2/15/22 10:10:00 AM,Rock,Large,2,Winter,37173,1.492,22.55,25.26,1.492,36.55,25.26,3.13,20.49,47.55,9.06,1066.341,616.49,2.97,24.24,23.9,13.64
15/02/2022 10:00,15/02/2022,10:00,20.5,2/15/22 10:09:00 AM,Rock,Medium,2,Winter,37174,1.362,39.09,63.06,1.362,53.07,63.06,3.38,20.57,47.24,9.07,1066.346,627.9,3.13,24.74,24.09,13.64
15/02/2022 10:00,15/02/2022,10:00,21,2/15/22 10:09:00 AM,Rock,Small,2,Winter,37174,1.362,39.09,63.06,1.362,53.07,63.06,3.38,20.57,47.24,9.07,1066.346,627.9,3.13,24.74,24.09,13.64
15/02/2022 10:00,15/02/2022,10:00,21,2/15/22 10:10:00 AM,Bush,Small,2,Winter,37174,1.362,39.09,63.06,1.362,53.07,63.06,3.38,20.57,47.24,9.07,1066.346,627.9,3.13,24.74,24.09,13.64
15/02/2022 10:00,15/02/2022,10:00,19,2/15/22 10:10:00 AM,Rock,Large,2,Winter,37174,1.362,39.09,63.06,1.362,53.07,63.06,3.38,20.57,47.24,9.07,1066.346,627.9,3.13,24.74,24.09,13.64
15/02/2022 10:30,15/02/2022,10:30,23,2/15/22 10:37:00 AM,Bush,Medium,2,Winter,37175,1.313,9.64,45.48,1.313,23.63,45.42,2.61,20.99,46.26,9.16,1066.169,670.86,3.3,25.07,24.34,13.62
15/02/2022 10:30,15/02/2022,10:30,23,2/15/22 10:37:00 AM,Bush,Medium,2,Winter,37176,0.761,79.69,60.35,0.761,93.7,60.35,1.53,21.46,45.04,9.22,1066.056,686.03,3.47,26.1,24.71,13.62
15/02/2022 10:30,15/02/2022,10:30,23,2/15/22 10:37:00 AM,Bush,Medium,2,Winter,37177,0.986,86.7,70.27,0.986,100.7,70.21,2.52,21.9,44.01,9.24,1065.884,703.05,3.63,26.62,25.33,13.59
15/02/2022 11:00,15/02/2022,11:00,20.5,2/15/22 11:09:00 AM,Rock,Medium,2,Winter,37178,1.156,43.33,59.05,1.156,57.31,59.07,2.77,21.86,43.91,9.17,1065.741,715.95,3.8,26.76,25.65,13.59
15/02/2022 11:00,15/02/2022,11:00,23,2/15/22 11:09:00 AM,Rock,Small,2,Winter,37178,1.156,43.33,59.05,1.156,57.31,59.07,2.77,21.86,43.91,9.17,1065.741,715.95,3.8,26.76,25.65,13.59
15/02/2022 11:00,15/02/2022,11:00,19,2/15/22 11:10:00 AM,Rock,Large,2,Winter,37178,1.156,43.33,59.05,1.156,57.31,59.07,2.77,21.86,43.91,9.17,1065.741,715.95,3.8,26.76,25.65,13.59
15/02/2022 11:00,15/02/2022,11:00,23,2/15/22 11:10:00 AM,Bush,Small,2,Winter,37178,1.156,43.33,59.05,1.156,57.31,59.07,2.77,21.86,43.91,9.17,1065.741,715.95,3.8,26.76,25.65,13.59
15/02/2022 11:00,15/02/2022,11:00,20.5,2/15/22 11:09:00 AM,Rock,Medium,2,Winter,37179,1.222,61.84,46.54,1.222,75.81,46.56,2.61,21.79,44.02,9.15,1065.594,724.99,3.97,26.99,25.72,13.59
15/02/2022 11:00,15/02/2022,11:00,23,2/15/22 11:09:00 AM,Rock,Small,2,Winter,37179,1.222,61.84,46.54,1.222,75.81,46.56,2.61,21.79,44.02,9.15,1065.594,724.99,3.97,26.99,25.72,13.59
15/02/2022 11:00,15/02/2022,11:00,19,2/15/22 11:10:00 AM,Rock,Large,2,Winter,37179,1.222,61.84,46.54,1.222,75.81,46.56,2.61,21.79,44.02,9.15,1065.594,724.99,3.97,26.99,25.72,13.59
15/02/2022 11:00,15/02/2022,11:00,23,2/15/22 11:10:00 AM,Bush,Small,2,Winter,37179,1.222,61.84,46.54,1.222,75.81,46.56,2.61,21.79,44.02,9.15,1065.594,724.99,3.97,26.99,25.72,13.59
15/02/2022 11:00,15/02/2022,11:00,30.5,2/15/22 11:09:00 AM,Bush,Large,2,Winter,37180,1.211,50.81,62.88,1.211,64.81,62.89,2.88,21.95,43.74,9.22,1065.416,736.85,4.13,27.44,25.94,13.57
15/02/2022 11:00,15/02/2022,11:00,20.5,2/15/22 11:09:00 AM,Rock,Medium,2,Winter,37180,1.211,50.81,62.88,1.211,64.81,62.89,2.88,21.95,43.74,9.22,1065.416,736.85,4.13,27.44,25.94,13.57
15/02/2022 11:00,15/02/2022,11:00,23,2/15/22 11:09:00 AM,Rock,Small,2,Winter,37180,1.211,50.81,62.88,1.211,64.81,62.89,2.88,21.95,43.74,9.22,1065.416,736.85,4.13,27.44,25.94,13.57
15/02/2022 11:00,15/02/2022,11:00,19,2/15/22 11:10:00 AM,Rock,Large,2,Winter,37180,1.211,50.81,62.88,1.211,64.81,62.89,2.88,21.95,43.74,9.22,1065.416,736.85,4.13,27.44,25.94,13.57
15/02/2022 11:00,15/02/2022,11:00,23,2/15/22 11:10:00 AM,Bush,Small,2,Winter,37180,1.211,50.81,62.88,1.211,64.81,62.89,2.88,21.95,43.74,9.22,1065.416,736.85,4.13,27.44,25.94,13.57
15/02/2022 11:30,15/02/2022,11:30,24,2/15/22 11:37:00 AM,Bush,Medium,2,Winter,37181,1.037,359.9,56.96,1.037,13.88,56.96,2.51,22.32,43.03,9.3,1065.207,743.14,4.3,28.04,26.38,13.57
15/02/2022 11:30,15/02/2022,11:30,24,2/15/22 11:37:00 AM,Bush,Medium,2,Winter,37182,1.05,62.41,55.39,1.05,76.38,55.38,2.85,22.45,42.41,9.22,1065.066,749.47,4.47,28.25,26.59,13.57
15/02/2022 11:30,15/02/2022,11:30,24,2/15/22 11:37:00 AM,Bush,Medium,2,Winter,37183,1.218,76.77,72.3,1.218,90.7,72.3,2.95,22.48,42.53,9.26,1064.916,752.54,4.63,28.45,26.77,13.55
15/02/2022 12:00,15/02/2022,12:00,21.5,2/15/22 12:09:00 PM,Rock,Medium,2,Winter,37184,1.193,133.6,89.6,1.193,147.7,89.5,3.87,22.97,41.55,9.38,1064.833,751.84,4.8,29.08,27.34,13.55
15/02/2022 12:00,15/02/2022,12:00,27,2/15/22 12:09:00 PM,Bush,Large,2,Winter,37184,1.193,133.6,89.6,1.193,147.7,89.5,3.87,22.97,41.55,9.38,1064.833,751.84,4.8,29.08,27.34,13.55
15/02/2022 12:00,15/02/2022,12:00,25.5,2/15/22 12:09:00 PM,Rock,Small,2,Winter,37184,1.193,133.6,89.6,1.193,147.7,89.5,3.87,22.97,41.55,9.38,1064.833,751.84,4.8,29.08,27.34,13.55
15/02/2022 12:00,15/02/2022,12:00,19.5,2/15/22 12:10:00 PM,Rock,Large,2,Winter,37184,1.193,133.6,89.6,1.193,147.7,89.5,3.87,22.97,41.55,9.38,1064.833,751.84,4.8,29.08,27.34,13.55
15/02/2022 12:00,15/02/2022,12:00,27.5,2/15/22 12:10:00 PM,Bush,Small,2,Winter,37184,1.193,133.6,89.6,1.193,147.7,89.5,3.87,22.97,41.55,9.38,1064.833,751.84,4.8,29.08,27.34,13.55
15/02/2022 12:00,15/02/2022,12:00,21.5,2/15/22 12:09:00 PM,Rock,Medium,2,Winter,37185,1.651,63.72,31.83,1.651,77.69,31.86,3.1,22.74,41.83,9.29,1064.686,753.33,4.97,28.63,27.29,13.52
15/02/2022 12:00,15/02/2022,12:00,27,2/15/22 12:09:00 PM,Bush,Large,2,Winter,37185,1.651,63.72,31.83,1.651,77.69,31.86,3.1,22.74,41.83,9.29,1064.686,753.33,4.97,28.63,27.29,13.52
15/02/2022 12:00,15/02/2022,12:00,25.5,2/15/22 12:09:00 PM,Rock,Small,2,Winter,37185,1.651,63.72,31.83,1.651,77.69,31.86,3.1,22.74,41.83,9.29,1064.686,753.33,4.97,28.63,27.29,13.52
15/02/2022 12:00,15/02/2022,12:00,19.5,2/15/22 12:10:00 PM,Rock,Large,2,Winter,37185,1.651,63.72,31.83,1.651,77.69,31.86,3.1,22.74,41.83,9.29,1064.686,753.33,4.97,28.63,27.29,13.52
15/02/2022 12:00,15/02/2022,12:00,27.5,2/15/22 12:10:00 PM,Bush,Small,2,Winter,37185,1.651,63.72,31.83,1.651,77.69,31.86,3.1,22.74,41.83,9.29,1064.686,753.33,4.97,28.63,27.29,13.52
15/02/2022 12:00,15/02/2022,12:00,21.5,2/15/22 12:09:00 PM,Rock,Medium,2,Winter,37186,1.314,43.04,42.65,1.314,56.98,42.65,2.84,23,41.44,9.36,1064.483,749.92,5.13,28.91,27.22,13.52
15/02/2022 12:00,15/02/2022,12:00,27,2/15/22 12:09:00 PM,Bush,Large,2,Winter,37186,1.314,43.04,42.65,1.314,56.98,42.65,2.84,23,41.44,9.36,1064.483,749.92,5.13,28.91,27.22,13.52
15/02/2022 12:00,15/02/2022,12:00,25.5,2/15/22 12:09:00 PM,Rock,Small,2,Winter,37186,1.314,43.04,42.65,1.314,56.98,42.65,2.84,23,41.44,9.36,1064.483,749.92,5.13,28.91,27.22,13.52
15/02/2022 12:00,15/02/2022,12:00,19.5,2/15/22 12:10:00 PM,Rock,Large,2,Winter,37186,1.314,43.04,42.65,1.314,56.98,42.65,2.84,23,41.44,9.36,1064.483,749.92,5.13,28.91,27.22,13.52
15/02/2022 12:00,15/02/2022,12:00,27.5,2/15/22 12:10:00 PM,Bush,Small,2,Winter,37186,1.314,43.04,42.65,1.314,56.98,42.65,2.84,23,41.44,9.36,1064.483,749.92,5.13,28.91,27.22,13.52
15/02/2022 12:30,15/02/2022,12:30,25.5,2/15/22 12:37:00 PM,Bush,Medium,2,Winter,37187,1.531,52.23,80.2,1.531,66.16,80.2,4.02,22.67,41.44,9.04,1064.253,745.37,5.3,28.67,26.8,13.53
15/02/2022 12:30,15/02/2022,12:30,25.5,2/15/22 12:37:00 PM,Bush,Medium,2,Winter,37188,1.278,103,33.09,1.278,117,33.08,2.77,23.12,40.78,9.2,1064.079,736.46,5.47,29.31,27.03,13.53
15/02/2022 12:30,15/02/2022,12:30,25.5,2/15/22 12:37:00 PM,Bush,Medium,2,Winter,37189,1.67,70.53,24.9,1.67,84.5,24.91,3.6,22.92,40.64,9.03,1063.909,729.91,5.63,29.08,27.07,13.5
16/02/2022 10:00,16/02/2022,10:00,22,2/16/22 10:09:00 AM,Rock,Medium,2,Winter,37316,1.668,110.3,18.36,1.668,124.3,18.36,3.09,21.07,48.92,10.03,1066.3,613.02,2.62,24.22,24.16,13.66
16/02/2022 10:00,16/02/2022,10:00,22.5,2/16/22 10:09:00 AM,Rock,Small,2,Winter,37316,1.668,110.3,18.36,1.668,124.3,18.36,3.09,21.07,48.92,10.03,1066.3,613.02,2.62,24.22,24.16,13.66
16/02/2022 10:00,16/02/2022,10:00,20,2/16/22 10:10:00 AM,Rock,Large,2,Winter,37316,1.668,110.3,18.36,1.668,124.3,18.36,3.09,21.07,48.92,10.03,1066.3,613.02,2.62,24.22,24.16,13.66
16/02/2022 10:00,16/02/2022,10:00,24,2/16/22 10:10:00 AM,Bush,Small,2,Winter,37316,1.668,110.3,18.36,1.668,124.3,18.36,3.09,21.07,48.92,10.03,1066.3,613.02,2.62,24.22,24.16,13.66
16/02/2022 10:00,16/02/2022,10:00,22,2/16/22 10:09:00 AM,Rock,Medium,2,Winter,37317,1.808,118.6,22.95,1.808,132.6,22.96,3.56,21.36,47.73,9.93,1066.305,637.13,2.78,25.04,24.19,13.64
16/02/2022 10:00,16/02/2022,10:00,22.5,2/16/22 10:09:00 AM,Rock,Small,2,Winter,37317,1.808,118.6,22.95,1.808,132.6,22.96,3.56,21.36,47.73,9.93,1066.305,637.13,2.78,25.04,24.19,13.64
16/02/2022 10:00,16/02/2022,10:00,20,2/16/22 10:10:00 AM,Rock,Large,2,Winter,37317,1.808,118.6,22.95,1.808,132.6,22.96,3.56,21.36,47.73,9.93,1066.305,637.13,2.78,25.04,24.19,13.64
16/02/2022 10:00,16/02/2022,10:00,24,2/16/22 10:10:00 AM,Bush,Small,2,Winter,37317,1.808,118.6,22.95,1.808,132.6,22.96,3.56,21.36,47.73,9.93,1066.305,637.13,2.78,25.04,24.19,13.64
16/02/2022 10:00,16/02/2022,10:00,22,2/16/22 10:09:00 AM,Rock,Medium,2,Winter,37318,1.463,91.1,52.75,1.463,105.1,52.76,2.96,21.48,47.36,9.94,1066.329,649.06,2.95,25.67,24.58,13.64
16/02/2022 10:00,16/02/2022,10:00,22.5,2/16/22 10:09:00 AM,Rock,Small,2,Winter,37318,1.463,91.1,52.75,1.463,105.1,52.76,2.96,21.48,47.36,9.94,1066.329,649.06,2.95,25.67,24.58,13.64
16/02/2022 10:00,16/02/2022,10:00,20,2/16/22 10:10:00 AM,Rock,Large,2,Winter,37318,1.463,91.1,52.75,1.463,105.1,52.76,2.96,21.48,47.36,9.94,1066.329,649.06,2.95,25.67,24.58,13.64
16/02/2022 10:00,16/02/2022,10:00,24,2/16/22 10:10:00 AM,Bush,Small,2,Winter,37318,1.463,91.1,52.75,1.463,105.1,52.76,2.96,21.48,47.36,9.94,1066.329,649.06,2.95,25.67,24.58,13.64
16/02/2022 10:30,16/02/2022,10:30,25,2/16/22 10:37:00 AM,Bush,Medium,2,Winter,37319,1.861,102.5,30.48,1.861,116.4,30.49,3.55,21.65,47.05,10.01,1066.247,687.62,3.12,25.71,25.09,13.61
16/02/2022 10:30,16/02/2022,10:30,25,2/16/22 10:37:00 AM,Bush,Medium,2,Winter,37320,1.807,92.5,36.52,1.807,106.5,36.52,3.96,21.7,46.6,9.89,1066.036,701.36,3.28,26.23,25.04,13.59
16/02/2022 10:30,16/02/2022,10:30,25,2/16/22 10:37:00 AM,Bush,Medium,2,Winter,37321,1.306,86.2,35.92,1.306,100.1,35.9,2.72,21.87,45.82,9.79,1065.923,702.21,3.45,26.71,25.37,13.59
16/02/2022 11:00,16/02/2022,11:00,22.5,2/16/22 11:09:00 AM,Rock,Medium,2,Winter,37322,1.636,107.6,30.6,1.636,121.5,30.6,3.27,22.14,45.23,9.87,1065.834,731.94,3.62,27.26,25.55,13.59
16/02/2022 11:00,16/02/2022,11:00,24.5,2/16/22 11:09:00 AM,Rock,Small,2,Winter,37322,1.636,107.6,30.6,1.636,121.5,30.6,3.27,22.14,45.23,9.87,1065.834,731.94,3.62,27.26,25.55,13.59
16/02/2022 11:00,16/02/2022,11:00,25.5,2/16/22 11:10:00 AM,Bush,Small,2,Winter,37322,1.636,107.6,30.6,1.636,121.5,30.6,3.27,22.14,45.23,9.87,1065.834,731.94,3.62,27.26,25.55,13.59
16/02/2022 11:00,16/02/2022,11:00,20.5,2/16/22 11:10:00 AM,Rock,Large,2,Winter,37322,1.636,107.6,30.6,1.636,121.5,30.6,3.27,22.14,45.23,9.87,1065.834,731.94,3.62,27.26,25.55,13.59
16/02/2022 11:00,16/02/2022,11:00,22.5,2/16/22 11:09:00 AM,Rock,Medium,2,Winter,37323,1.577,120.1,26.99,1.577,134.2,26.99,3.34,21.96,45.07,9.66,1065.7,748.27,3.78,27.38,25.59,13.59
16/02/2022 11:00,16/02/2022,11:00,24.5,2/16/22 11:09:00 AM,Rock,Small,2,Winter,37323,1.577,120.1,26.99,1.577,134.2,26.99,3.34,21.96,45.07,9.66,1065.7,748.27,3.78,27.38,25.59,13.59
16/02/2022 11:00,16/02/2022,11:00,25.5,2/16/22 11:10:00 AM,Bush,Small,2,Winter,37323,1.577,120.1,26.99,1.577,134.2,26.99,3.34,21.96,45.07,9.66,1065.7,748.27,3.78,27.38,25.59,13.59
16/02/2022 11:00,16/02/2022,11:00,20.5,2/16/22 11:10:00 AM,Rock,Large,2,Winter,37323,1.577,120.1,26.99,1.577,134.2,26.99,3.34,21.96,45.07,9.66,1065.7,748.27,3.78,27.38,25.59,13.59
16/02/2022 11:00,16/02/2022,11:00,22.5,2/16/22 11:09:00 AM,Rock,Medium,2,Winter,37324,1.03,85.3,54.35,1.03,99.2,54.36,2.11,22.54,43.71,9.75,1065.686,746.01,3.95,28.34,25.76,13.56
16/02/2022 11:00,16/02/2022,11:00,24.5,2/16/22 11:09:00 AM,Rock,Small,2,Winter,37324,1.03,85.3,54.35,1.03,99.2,54.36,2.11,22.54,43.71,9.75,1065.686,746.01,3.95,28.34,25.76,13.56
16/02/2022 11:00,16/02/2022,11:00,25.5,2/16/22 11:10:00 AM,Bush,Small,2,Winter,37324,1.03,85.3,54.35,1.03,99.2,54.36,2.11,22.54,43.71,9.75,1065.686,746.01,3.95,28.34,25.76,13.56
16/02/2022 11:00,16/02/2022,11:00,20.5,2/16/22 11:10:00 AM,Rock,Large,2,Winter,37324,1.03,85.3,54.35,1.03,99.2,54.36,2.11,22.54,43.71,9.75,1065.686,746.01,3.95,28.34,25.76,13.56
16/02/2022 11:30,16/02/2022,11:30,25.5,2/16/22 11:37:00 AM,Bush,Medium,2,Winter,37325,1.33,174.7,32.34,1.33,188.7,32.3,2.78,22.45,42.99,9.41,1065.576,748.16,4.12,28.39,26.3,13.56
16/02/2022 11:30,16/02/2022,11:30,25.5,2/16/22 11:37:00 AM,Bush,Medium,2,Winter,37326,1.715,187.8,24.24,1.715,201.7,24.22,3.38,22.24,42.7,9.12,1065.324,749.84,4.28,28.74,26.08,13.57
16/02/2022 11:30,16/02/2022,11:30,25.5,2/16/22 11:37:00 AM,Bush,Medium,2,Winter,37327,1.157,198.7,77.53,1.157,212.6,77.52,2.38,22.37,41.86,8.98,1065.157,751.35,4.45,29.3,26.59,13.54
16/02/2022 12:00,16/02/2022,12:00,26.5,2/16/22 12:09:00 PM,Rock,Small,2,Winter,37328,1.08,129.7,65.76,1.08,143.7,65.73,2.05,23.07,40.41,9.02,1065.1,762.59,4.62,29.47,27.3,13.54
16/02/2022 12:00,16/02/2022,12:00,27.5,2/16/22 12:09:00 PM,Bush,Large,2,Winter,37328,1.08,129.7,65.76,1.08,143.7,65.73,2.05,23.07,40.41,9.02,1065.1,762.59,4.62,29.47,27.3,13.54
16/02/2022 12:00,16/02/2022,12:00,22,2/16/22 12:09:00 PM,Rock,Medium,2,Winter,37328,1.08,129.7,65.76,1.08,143.7,65.73,2.05,23.07,40.41,9.02,1065.1,762.59,4.62,29.47,27.3,13.54
16/02/2022 12:00,16/02/2022,12:00,20.5,2/16/22 12:10:00 PM,Rock,Large,2,Winter,37328,1.08,129.7,65.76,1.08,143.7,65.73,2.05,23.07,40.41,9.02,1065.1,762.59,4.62,29.47,27.3,13.54
16/02/2022 12:00,16/02/2022,12:00,27.5,2/16/22 12:10:00 PM,Bush,Small,2,Winter,37328,1.08,129.7,65.76,1.08,143.7,65.73,2.05,23.07,40.41,9.02,1065.1,762.59,4.62,29.47,27.3,13.54
16/02/2022 12:00,16/02/2022,12:00,26.5,2/16/22 12:09:00 PM,Rock,Small,2,Winter,37329,2.154,50.24,19.29,2.154,64.24,19.29,4.69,22.86,39.42,8.5,1064.924,812.05,4.78,29.32,27.4,13.52
16/02/2022 12:00,16/02/2022,12:00,27.5,2/16/22 12:09:00 PM,Bush,Large,2,Winter,37329,2.154,50.24,19.29,2.154,64.24,19.29,4.69,22.86,39.42,8.5,1064.924,812.05,4.78,29.32,27.4,13.52
16/02/2022 12:00,16/02/2022,12:00,22,2/16/22 12:09:00 PM,Rock,Medium,2,Winter,37329,2.154,50.24,19.29,2.154,64.24,19.29,4.69,22.86,39.42,8.5,1064.924,812.05,4.78,29.32,27.4,13.52
16/02/2022 12:00,16/02/2022,12:00,20.5,2/16/22 12:10:00 PM,Rock,Large,2,Winter,37329,2.154,50.24,19.29,2.154,64.24,19.29,4.69,22.86,39.42,8.5,1064.924,812.05,4.78,29.32,27.4,13.52
16/02/2022 12:00,16/02/2022,12:00,27.5,2/16/22 12:10:00 PM,Bush,Small,2,Winter,37329,2.154,50.24,19.29,2.154,64.24,19.29,4.69,22.86,39.42,8.5,1064.924,812.05,4.78,29.32,27.4,13.52
16/02/2022 12:00,16/02/2022,12:00,26.5,2/16/22 12:09:00 PM,Rock,Small,2,Winter,37330,2.468,72.86,29.22,2.468,86.8,29.22,4.13,22.72,39.23,8.31,1064.665,819.84,4.95,29.74,27.13,13.52
16/02/2022 12:00,16/02/2022,12:00,27.5,2/16/22 12:09:00 PM,Bush,Large,2,Winter,37330,2.468,72.86,29.22,2.468,86.8,29.22,4.13,22.72,39.23,8.31,1064.665,819.84,4.95,29.74,27.13,13.52
16/02/2022 12:00,16/02/2022,12:00,22,2/16/22 12:09:00 PM,Rock,Medium,2,Winter,37330,2.468,72.86,29.22,2.468,86.8,29.22,4.13,22.72,39.23,8.31,1064.665,819.84,4.95,29.74,27.13,13.52
16/02/2022 12:00,16/02/2022,12:00,20.5,2/16/22 12:10:00 PM,Rock,Large,2,Winter,37330,2.468,72.86,29.22,2.468,86.8,29.22,4.13,22.72,39.23,8.31,1064.665,819.84,4.95,29.74,27.13,13.52
16/02/2022 12:00,16/02/2022,12:00,27.5,2/16/22 12:10:00 PM,Bush,Small,2,Winter,37330,2.468,72.86,29.22,2.468,86.8,29.22,4.13,22.72,39.23,8.31,1064.665,819.84,4.95,29.74,27.13,13.52
16/02/2022 12:30,16/02/2022,12:30,26,2/16/22 12:37:00 PM,Bush,Medium,2,Winter,37331,2.29,59.05,26.04,2.29,73.02,26.02,4.43,22.6,39.23,8.21,1064.444,644.79,5.12,28.88,26.72,13.49
16/02/2022 12:30,16/02/2022,12:30,26,2/16/22 12:37:00 PM,Bush,Medium,2,Winter,37332,2.506,71.65,14.37,2.506,85.6,14.36,3.97,22.72,38.98,8.2,1064.225,626.95,5.28,28.47,26.41,13.49
16/02/2022 12:30,16/02/2022,12:30,26,2/16/22 12:37:00 PM,Bush,Medium,2,Winter,37333,2.194,59.7,21.19,2.194,73.69,21.19,4.41,22.55,39.96,8.41,1063.998,559.58,5.45,28.16,26.15,13.49
16/02/2022 9:30,16/02/2022,9:30,23.5,2/16/22 9:37:00 AM,Bush,Medium,2,Winter,37314,1.391,90.1,19.63,1.391,104,19.6,2.46,21.22,47.88,9.85,1066.465,573.39,2.28,23.68,24.52,13.66
16/02/2022 9:30,16/02/2022,9:30,23.5,2/16/22 9:37:00 AM,Bush,Medium,2,Winter,37315,1.874,112.4,16.65,1.874,126.3,16.65,3.17,21.24,47.87,9.86,1066.407,597.04,2.45,23.72,24.47,13.66
17/02/2022 11:00,17/02/2022,11:00,26,2/17/22 11:09:00 AM,Bush,Large,2,Winter,37468,3.902,13.38,11.49,3.902,27.41,11.48,6.04,20.92,45.19,8.75,1058.248,674.24,3.6,23.88,22.46,13.65
17/02/2022 11:00,17/02/2022,11:00,20.5,2/17/22 11:09:00 AM,Rock,Medium,2,Winter,37468,3.902,13.38,11.49,3.902,27.41,11.48,6.04,20.92,45.19,8.75,1058.248,674.24,3.6,23.88,22.46,13.65
17/02/2022 11:00,17/02/2022,11:00,21.5,2/17/22 11:09:00 AM,Rock,Small,2,Winter,37468,3.902,13.38,11.49,3.902,27.41,11.48,6.04,20.92,45.19,8.75,1058.248,674.24,3.6,23.88,22.46,13.65
17/02/2022 11:00,17/02/2022,11:00,19.5,2/17/22 11:10:00 AM,Rock,Large,2,Winter,37468,3.902,13.38,11.49,3.902,27.41,11.48,6.04,20.92,45.19,8.75,1058.248,674.24,3.6,23.88,22.46,13.65
17/02/2022 11:00,17/02/2022,11:00,22.5,2/17/22 11:10:00 AM,Bush,Small,2,Winter,37468,3.902,13.38,11.49,3.902,27.41,11.48,6.04,20.92,45.19,8.75,1058.248,674.24,3.6,23.88,22.46,13.65
17/02/2022 11:30,17/02/2022,11:30,24,2/17/22 11:37:00 AM,Bush,Medium,2,Winter,37469,4.008,15.23,10.97,4.008,29.23,10.97,6.25,21.24,44.59,8.84,1058.016,591.45,3.76,23.81,22.89,13.65
17/02/2022 11:30,17/02/2022,11:30,24,2/17/22 11:37:00 AM,Bush,Medium,2,Winter,37470,3.644,8.67,9.85,3.644,22.67,9.85,6.27,21.36,44.18,8.8,1057.874,584.94,3.93,23.85,22.95,13.65
17/02/2022 12:00,17/02/2022,12:00,23,2/17/22 12:09:00 PM,Rock,Small,2,Winter,37472,2.825,19.37,12.66,2.825,33.38,12.66,5.53,21.47,43.6,8.71,1057.648,456.15,4.26,24.12,23.2,13.62
17/02/2022 12:00,17/02/2022,12:00,21,2/17/22 12:09:00 PM,Rock,Medium,2,Winter,37472,2.825,19.37,12.66,2.825,33.38,12.66,5.53,21.47,43.6,8.71,1057.648,456.15,4.26,24.12,23.2,13.62
17/02/2022 12:00,17/02/2022,12:00,25.5,2/17/22 12:09:00 PM,Bush,Large,2,Winter,37472,2.825,19.37,12.66,2.825,33.38,12.66,5.53,21.47,43.6,8.71,1057.648,456.15,4.26,24.12,23.2,13.62
17/02/2022 12:00,17/02/2022,12:00,20,2/17/22 12:10:00 PM,Rock,Large,2,Winter,37472,2.825,19.37,12.66,2.825,33.38,12.66,5.53,21.47,43.6,8.71,1057.648,456.15,4.26,24.12,23.2,13.62
17/02/2022 12:00,17/02/2022,12:00,24.5,2/17/22 12:10:00 PM,Bush,Small,2,Winter,37472,2.825,19.37,12.66,2.825,33.38,12.66,5.53,21.47,43.6,8.71,1057.648,456.15,4.26,24.12,23.2,13.62
